num_pairs,star,name,ra,dec,culture
12,46880,CheonMyo,9.553461,-21.115722,korean
12,13954,CheonGyun,2.99525,8.907364999999997,korean
11,107119,HwaGae,21.698652,71.311417,korean
10,76297,JeokJol,15.585681,-41.166757,korean
10,80816,CheonShi,16.503667999999998,21.489613,korean
10,84012,CheonShi,17.172968,-15.72491,korean
10,101076,CheonGu,20.489926,30.368555,korean
1,78105,JongGwan,15.948193,-33.966134000000004,korean
1,77840,iil,15.893532999999998,-25.327142,korean
1,30122,Zaa,6.338553,-30.063367,korean
1,82545,ShinGuung,16.872263,-38.017536,korean
1,99255,YuukGaap,20.148145,77.71141899999998,korean
1,87261,BuYeol,17.830965,-37.043304,korean
1,87569,Eo,17.889853,-34.895125,korean
1,54539,TaeYaangSuu,11.161062,44.498487,korean
1,57399,Saang,11.767515,47.779406,korean
1,73555,HyeonGwa,15.032436,40.390566,korean
1,63432,NaeJuu,12.998665,66.597272,korean
1,60998,Taeiil,12.501868,69.201123,korean
1,113116,CheonHwangTaeJae,22.906789,84.346177,korean
1,77516,CheonYuu,15.827001999999998,-3.4302080000000004,korean
1,79374,GeonPae,16.199926,-19.460708,korean
1,64962,Pyeong,13.315359,-23.171512,korean
1,57757,UuJipBeop,11.844922,1.764718,korean
1,60129,JwaJipBeop,12.331766,-0.6668029999999999,korean
1,59199,UuHaal,12.140225,-24.728875,korean
1,61174,JwaHaal,12.53451,-16.196007,korean
1,80463,YeolSaa,16.423598000000002,14.033270000000002,korean
1,93244,DoSaa,18.993711,15.068298,korean
1,90067,BaekTaak,18.380288,17.826616,korean
1,84514,GeoSaa,17.276857,-0.445297,korean
1,64238,JinHyeon,13.165831,-5.53901,korean
1,65639,CheonMun,13.457546,-15.973578,korean
1,69673,DaeGaak,14.261029999999998,19.18241,korean
1,71860,GiJinJangGuun,14.698823,-47.3882,korean
1,86742,JongJeong,17.724543,4.567303,korean
1,88771,JongSeong,18.122496,9.563847,korean
1,84345,JaeJwa,17.244127,14.390332999999998,korean
1,86032,Huu,17.582241,12.560035,korean
1,68933,DuunWaan,14.111395000000002,-36.369954,korean
1,71075,ChoYo,14.534636,38.308253,korean
1,74605,EumDeok,15.243926,67.346722,korean
1,76470,CheonPouk,15.617070000000002,-28.135079,korean
1,87728,YeoSa,17.919762,72.005127,korean
1,86614,JuHaSa,17.698978,72.148843,korean
1,61384,Cheoniil,12.578902,70.02176999999999,korean
1,60172,AlZaa,12.339161,3.312574,korean
1,65477,Bo,13.420413,54.987958,korean
1,12621,JeokShi,2.703739,42.777948,korean
1,5434,BuRo,1.158368,47.241792,korean
1,42516,JeokShii,8.66845,20.007788,korean
1,8796,GuunNaamMun,1.884696,29.578829,korean
1,3419,SaaGong,0.72649,-17.986604999999994,korean
1,30438,Noin,6.399195,-52.69566,korean
1,26634,Zaangiin,5.660817,-34.074108,korean
1,33579,Soun,6.9770970000000005,-28.972084,korean
1,19167,JeokSuu,4.109735,50.351262,korean
1,30324,YaGae,6.378329,-17.955918,korean
1,32349,RangSeong,6.752481,-16.716116,korean
1,39311,GwolGu,8.03776,2.334571,korean
1,2219,TouGong,0.467475,17.893125,korean
1,17886,CheonCham,3.825748,33.091382,korean
1,40526,SuuWii,8.275256,9.185545,korean
1,19038,Wol,4.078253,22.081926,korean
1,21881,CheonAa,4.704084,22.956926,korean
1,36145,JeokSuu,7.445237,49.211527,korean
1,37265,JeokShin,7.652760000000002,34.584346000000004,korean
1,25859,Shii,5.520209,-35.470519,korean
1,24305,Byeong,5.215528,-16.205468,korean
1,68520,CheonJeon,14.027443,1.544532,korean
1,20711,CheonGa,4.438461,22.813583,korean
1,2599,Chaek,0.5499970000000001,62.931783,korean
1,1067,DongByeok,0.220598,15.183596,korean
1,90422,Gaang,18.449561,-45.968459,korean
1,104858,SaaMyeong,21.241337,10.006981,korean
1,96483,CheonGae,19.614847,-7.027477,korean
1,93667,Goo,19.073627,-31.047079,korean
1,89678,NongJaangiin,18.300886,-27.042641,korean
1,112917,SaaBii,22.867225,43.312417,korean
1,57632,OJe,11.817663,14.57206,korean
1,56975,JongGwan,11.679742,21.35273,korean
1,57565,TeaJaa,11.799762,20.218931,korean
1,54951,HoBuun,11.253397,23.095502,korean
1,112242,SaaWii,22.734856,41.819235,korean
1,111841,SaaRok,22.654355,39.050269,korean
1,104987,Heo,21.263731,5.247845,korean
1,111954,CheonMang,22.677594,-27.043617,korean
1,106786,Gok,21.629197,-7.854201,korean
1,107517,Eup,21.775583,-11.365954,korean
1,109937,NaeJeo,22.26616,37.748737,korean
1,63125,NangJaang,12.933807,38.31838,korean
1,56480,GuunMuun,11.579355,-54.264091,korean
1,60189,JangSaa,12.34268,-22.215901,korean
1,108874,GaeOok,22.055234,-2.155363,korean
1,115250,iiGuung,23.343956,23.740337,korean
1,112447,TouGongRi,22.778216,12.172888,korean
1,113368,BukRakSaMuun,22.960838,-29.622236,korean
1,26451,CheonGwan,5.627413,21.142549,korean
