star,name,ra,dec,culture,total_culture_names
54951,Zubrah,11.253397,23.095502,western,876
49583,Al Jabhah,10.122209,16.762664,western,876
52123,Klemola's Star,10.648676,10.063473,western,876
53229,Praecipua,10.888526,34.214871,western,876
25985,Arneb,5.545504,-17.822289,western,876
25985,Arsh,5.545504,-17.822289,western,876
25606,Nihal,5.470756,-20.759441,western,876
23203,Hind's Crimson Star,4.99343,-14.806254999999998,western,876
27072,Kursi al Jabbar,5.741057,-22.448382,western,876
27654,Arsh al Jauzah,5.855357,-20.879089,western,876
72603,Zubenelgenubi I,14.844773000000002,-15.997237,western,876
72603,Zubenelgenubi,14.844773000000002,-15.997237,western,876
72603,Zuben El Genubi,14.844773000000002,-15.997237,western,876
72622,Zubenelgenubi II,14.847976999999998,-16.041778,western,876
72622,Zubenelgenubi,14.847976999999998,-16.041778,western,876
74785,Zubeneschamali,15.283449,-9.382917,western,876
74785,Zuben Eschamali,15.283449,-9.382917,western,876
73714,Brachium,15.067839,-25.281965,western,876
73714,Zuben Acrabi,15.067839,-25.281965,western,876
73714,Cornu,15.067839,-25.281965,western,876
73473,Zuben Elakribi,15.016208,-8.518943,western,876
76333,Zubenelhakrabi,15.592104999999998,-14.789537,western,876
76333,Zuben Elakrab,15.592104999999998,-14.789537,western,876
76333,Zuben Hakraki,15.592104999999998,-14.789537,western,876
73945,Zuben Hakrabi,15.110444,-16.256818,western,876
41075,Alsciaukat,8.380588000000001,43.188131,western,876
41075,Mabsuthat,8.380588000000001,43.188131,western,876
41075,Shaukah,8.380588000000001,43.188131,western,876
33485,Dolones X,6.960309,45.094094,western,876
91262,Vega,18.61564,38.783692,western,876
91262,Fidis,18.61564,38.783692,western,876
91262,Wega,18.61564,38.783692,western,876
92420,Sheliak,18.834665,33.362667,western,876
93194,Sulafat,18.982395,32.689557,western,876
93194,Jugum,18.982395,32.689557,western,876
94481,Aladfar,19.229302,39.145968,western,876
90191,Al Athfar,18.40383,39.507239,western,876
90191,Alathfar,18.40383,39.507239,western,876
90191,Athfar,18.40383,39.507239,western,876
91919,Double Double I,18.738984,39.670123,western,876
91926,Double Double II,18.739661,39.612721,western,876
91971,Nasr Alwaki I,18.746209,37.60511500000001,western,876
91973,Nasr Alwaki II,18.746722,37.59461500000001,western,876
31646,Plaskett's Star,6.623345,6.135382,western,876
30089,Red Rectangle,6.332838,-10.637414,western,876
104382,Polaris Australis,21.146119,-88.956499,western,876
86032,Rasalhague,17.582241,12.560035,western,876
86742,Cebalrai,17.724543,4.567303,western,876
79593,Yed Prior,16.239094,-3.694323,western,876
79593,Yad,16.239094,-3.694323,western,876
79882,Yed Posterior,16.305358,-4.692511,western,876
84012,Sabik,17.172968,-15.72491,western,876
80883,Marfik,16.515229,1.983923,western,876
87108,Muliphen,17.798211,2.707276,western,876
87937,Barnard's Star,17.963472,4.693388,western,876
81377,Saik,16.619316,-10.56709,western,876
84970,Garafsa,17.366827,-24.999545,western,876
84893,Aggia,17.350101000000002,-21.112933,western,876
86777,Iron Star,17.73236,-6.269097,western,876
27989,Betelgeuse,5.919529,7.407063000000001,western,876
27989,Al Mankib,5.919529,7.407063000000001,western,876
27989,Betelgeux,5.919529,7.407063000000001,western,876
27989,Martial Star,5.919529,7.407063000000001,western,876
27989,Mirzam,5.919529,7.407063000000001,western,876
24436,Rigel,5.242298,-8.20164,western,876
24436,Algebar,5.242298,-8.20164,western,876
25336,Bellatrix,5.418851,6.349702,western,876
25336,Amazon Star,5.418851,6.349702,western,876
25930,Mintaka,5.533445,-0.299092,western,876
26311,Alnilam,5.603559,-1.20192,western,876
26727,Alnitak,5.679313,-1.942572,western,876
27366,Saiph,5.795941,-9.669605,western,876
26207,Meissa,5.5856330000000005,9.934158,western,876
26207,Heka,5.5856330000000005,9.934158,western,876
26241,Hatysa,5.5905510000000005,-5.9099010000000005,western,876
25923,Thabit,5.532183,-7.301537,western,876
22449,Tabit,4.830669,6.961276,western,876
26237,Mizan Batil I,5.589768,-4.838358,western,876
