star,name,ra,dec,culture,total_culture_names
23522,距星,5.05697,60.44224499999999,chinese_medieval,474
15890,距星,3.411267,64.585996,chinese_medieval,474
94376,距星,19.209225,67.661541,chinese_medieval,474
86414,距星,17.657747,46.006332,chinese_medieval,474
57632,距星,11.817663,14.57206,chinese_medieval,474
59819,距星,12.266719,14.899071,chinese_medieval,474
61960,距星,12.698071,10.235625,chinese_medieval,474
61658,距星,12.639557,1.854662,chinese_medieval,474
57380,距星,11.764322,6.529376,chinese_medieval,474
59468,距星,12.19755,25.87028,chinese_medieval,474
59856,距星,12.27504,33.061527000000005,chinese_medieval,474
44127,距星,8.986828,48.041826,chinese_medieval,474
50372,距星,10.284952,42.914365,chinese_medieval,474
55219,距星,11.307983,33.094306,chinese_medieval,474
53954,距星,11.038827,20.179842,chinese_medieval,474
52911,距星,10.820953,10.545202,chinese_medieval,474
53824,距星,11.012445,6.101449,chinese_medieval,474
55084,距星,11.277695,-3.651601,chinese_medieval,474
83613,距星,17.089636,12.740828,chinese_medieval,474
83000,距星,16.961139000000006,9.375033,chinese_medieval,474
82037,距星,16.758243,1.020161,chinese_medieval,474
80883,距星,16.515229,1.983923,chinese_medieval,474
82369,距星,16.830563,-10.783,chinese_medieval,474
86742,距星,17.724543,4.567303,chinese_medieval,474
88192,距星,18.010754000000006,2.931568,chinese_medieval,474
88771,距星,18.122496,9.563847,chinese_medieval,474
88331,距星,18.039736,20.833632,chinese_medieval,474
88267,距星,18.025113,21.595782,chinese_medieval,474
80181,距星,16.368287,30.891996,chinese_medieval,474
84380,距星,17.250788,36.809162,chinese_medieval,474
76267,距星,15.578128,26.714693,chinese_medieval,474
71075,距星,14.534636,38.308253,chinese_medieval,474
65474,距星,13.419883,-11.161322,chinese_medieval,474
66006,距星,13.532746,-6.255816,chinese_medieval,474
66200,距星,13.56887,3.658967,chinese_medieval,474
67480,距星,13.828564000000002,21.264105,chinese_medieval,474
64924,距星,13.306763,-18.311196,chinese_medieval,474
64962,距星,13.315359,-23.171512,chinese_medieval,474
65109,距星,13.343296,-36.71229500000001,chinese_medieval,474
67464,距星,13.825078,-41.68770900000001,chinese_medieval,474
64004,距星,13.11518,-49.906246,chinese_medieval,474
69427,距星,14.214929,-10.273702,chinese_medieval,474
67927,距星,13.911411,18.397717,chinese_medieval,474
71795,距星,14.68582,13.7283,chinese_medieval,474
69269,距星,14.18069,-16.30203,chinese_medieval,474
70469,距星,14.413507999999998,-24.80631,chinese_medieval,474
68895,距星,14.106193,-26.682361,chinese_medieval,474
72622,距星,14.847976999999998,-16.041778,chinese_medieval,474
70027,距星,14.329233,16.306948000000002,chinese_medieval,474
72659,距星,14.856493,19.10046,chinese_medieval,474
72105,距星,14.749784,27.074222,chinese_medieval,474
76470,距星,15.617070000000002,-28.135079,chinese_medieval,474
73714,距星,15.067839,-25.281965,chinese_medieval,474
72959,距星,14.910532,-33.300575,chinese_medieval,474
74395,距星,15.20476,-52.099247,chinese_medieval,474
78265,距星,15.980865,-26.114105,chinese_medieval,474
78990,距星,16.123424,-20.868764,chinese_medieval,474
80343,距星,16.401718,-20.037327,chinese_medieval,474
77853,距星,15.897093,-16.729293,chinese_medieval,474
80473,距星,16.426422,-23.447178,chinese_medieval,474
77634,距星,15.849316,-33.627165000000005,chinese_medieval,474
80112,距星,16.353143,-25.592796,chinese_medieval,474
78384,距星,16.002036,-38.396706,chinese_medieval,474
82514,距星,16.864508999999998,-38.04738,chinese_medieval,474
84970,距星,17.366827,-24.999545,chinese_medieval,474
85792,距星,17.530695,-49.876145,chinese_medieval,474
88635,距星,18.096803,-30.424091,chinese_medieval,474
90422,距星,18.449561,-45.968459,chinese_medieval,474
92041,距星,18.76094,-26.990778,chinese_medieval,474
88116,距星,17.996543,-23.816133,chinese_medieval,474
91117,距星,18.586785,-8.244073,chinese_medieval,474
93085,距星,18.962167,-21.106654,chinese_medieval,474
96950,距星,19.708648,-16.123995999999998,chinese_medieval,474
96465,距星,19.611786,-24.883623,chinese_medieval,474
98066,距星,19.930651,-26.299506,chinese_medieval,474
98412,距星,19.995605,-35.276305,chinese_medieval,474
94114,距星,19.157869,-37.904474,chinese_medieval,474
100345,距星,20.350187,-14.781367,chinese_medieval,474
99473,距星,20.188413,-0.8214610000000001,chinese_medieval,474
97649,距星,19.846388,8.868322000000003,chinese_medieval,474
95501,距星,19.424972,3.114775,chinese_medieval,474
98337,距星,19.979285,19.492148,chinese_medieval,474
91262,距星,18.61564,38.783692,chinese_medieval,474
93194,距星,18.982395,32.689557,chinese_medieval,474
92862,距星,18.922249,43.946088,chinese_medieval,474
101923,距星,20.654533,-14.95476,chinese_medieval,474
100062,距星,20.300388,-21.80996,chinese_medieval,474
101772,距星,20.626116,-47.291502,chinese_medieval,474
102618,距星,20.794598,-9.495776,chinese_medieval,474
101847,距星,20.638967,-1.105121,chinese_medieval,474
101421,距星,20.553547,11.303263,chinese_medieval,474
101958,距星,20.660635,15.912072,chinese_medieval,474
97165,距星,19.749574,45.13081,chinese_medieval,474
