star_ID,count,ra,dec,size
95556,1,19.435868,36.31789600000001,36
60900,1,12.481015,-6.530283,36
3456,1,0.736683,-38.421686,36
7650,1,1.6419259999999998,73.04004,36
2484,1,0.525725,-62.958218,36
57779,1,11.848706,12.279037,36
106703,1,21.613553,-33.047896,36
26258,1,5.592046,-5.267384,36
42578,1,8.678669000000001,19.719314,36
7294,1,1.565528,59.23204000000001,36
107649,1,21.804363,-47.303615,36
5251,1,1.119292,53.498185,36
89290,1,18.220194,-41.336111,36
34318,1,7.1145770000000015,-24.960572,36
101997,1,20.669925,-23.773867000000006,36
56510,1,11.584695,54.785419,36
25945,1,5.536875,18.594234,36
22044,1,4.740508,11.146137,36
111795,1,22.64386,56.795632,36
100232,1,20.328685,-1.078514,36
25769,1,5.502835,63.06721999999999,36
24109,1,5.178585,46.96207,36
110135,1,22.309489000000006,-20.740014,36
46744,1,9.527497,-10.552013,36
76880,1,15.699110999999998,-19.678828,36
42133,1,8.588735,19.590063,36
85922,1,17.55829,-5.744803,36
61379,1,12.578448,-44.673018,36
25197,1,5.391065,57.544395,36
111515,1,22.593437,-23.991094,36
109472,1,22.177078,-11.564939,36
1630,1,0.340111,30.935614,36
114273,1,23.1447,2.127883,36
83057,1,16.971651,-50.641185,36
26210,1,5.585891,-0.269599,36
103527,1,20.973871,10.839286,36
91237,1,18.610854,6.671805,36
26234,1,5.589532,-4.42432,36
79488,1,16.220953,5.021086,36
56410,1,11.565639,36.815614,36
103511,1,20.971209,22.325908,36
11348,1,2.433431,-15.341247,36
26174,1,5.580053,-0.953637,36
87616,1,17.898548,-34.752721,36
102843,1,20.834695,44.059304,36
32537,1,6.789278,-37.929698,36
46880,1,9.553461,-21.115722,36
70327,1,14.389638,8.446617,36
81673,1,16.684604999999998,36.201194,36
31646,1,6.623345,6.135382,36
100062,1,20.300388,-21.80996,36
65245,1,13.370855,30.291938,36
38835,1,7.94765,-22.880119,36
79524,1,16.227875,-21.39996,36
103571,1,20.984753,4.29461,36
13339,1,2.861594,46.841939,36
33817,1,7.02048,-25.948716,36
109592,1,22.20056,60.759095,36
89401,1,18.244724,56.588238,36
113638,1,23.014677,-52.754137,36
52911,1,10.820953,10.545202,36
87836,1,17.944955,-28.065394,36
111539,1,22.59689,-17.460424,36
29843,1,6.284331,-22.715229,36
50954,1,10.406592,-74.031612,36
56901,1,11.664201,-14.468529,36
17954,1,3.838593,25.579362,36
109624,1,22.207155,-14.193957,36
13367,1,2.866319,68.888497,36
67057,1,13.741618,-16.179072,36
80862,1,16.51226,-4.082578,36
5589,1,1.194829,65.018854,36
81641,1,16.677413,4.219789,36
114421,1,23.17264,-45.246711,36
108294,1,21.939659,-37.253655,36
69226,1,14.173315,25.091677,36
25541,1,5.460801999999998,34.475892,36
91105,1,18.583998,-10.977206,36
27588,1,5.8416739999999985,2.0247,36
103359,1,20.940407,50.728598,36
64839,1,13.291754999999998,52.20747100000001,36
78914,1,16.108176,-45.173185,36
32402,1,6.764922,-52.409691,36
88839,1,18.134716,-28.457093,36
107409,1,21.755198,-49.498761,36
63948,1,13.105901,21.153397,36
76371,1,15.598126,-44.958389,36
118243,1,23.983482,55.754928,36
48002,1,9.785036,-65.072007,36
25473,1,5.447286,3.0956740000000003,36
93056,1,18.954975,-44.301366,36
60771,1,12.456899,-63.788986,36
62327,1,12.772981,-56.488815,36
39794,1,8.132173,-68.617062,36
7981,1,1.7082700000000002,20.268504,36
5936,1,1.271922,33.11472,36
96052,1,19.529534,34.452968,36
104974,1,21.262456,-15.1715,36
12107,1,2.600013,-7.831597,36
77655,1,15.85387,35.657382,36
27468,1,5.816935,24.567535,36
88012,1,17.977514000000006,-28.759089000000003,36
20354,1,4.359211,46.49887800000001,36
96100,1,19.539149,69.661175,36
23362,1,5.023772,-20.051918,36
16245,1,3.489558,-62.937527,36
2876,1,0.607595,60.32621500000001,36
94083,1,19.152716,76.560502,36
9009,1,1.933337,68.685242,36
59282,1,12.160779,-58.34965500000001,36
813,1,0.167278,11.145813,36
101164,1,20.505551,49.78017,36
26518,1,5.639371,8.48731,36
80682,1,16.472542999999998,67.044,36
16281,1,3.49854,58.87875,36
14240,1,3.060239,-59.737775,36
88866,1,18.143,-63.668553,36
5165,1,1.101407,-46.718414,36
42834,1,8.727853999999999,-49.822802,36
105334,1,21.335968,-45.021893,36
62227,1,12.753915,-62.21765799999999,36
62223,1,12.752174,45.440256,36
60308,1,12.365953,-56.374385,36
102395,1,20.749314,-66.203212,36
34798,1,7.203392999999998,-25.942588,36
79788,1,16.283110999999998,-20.104088,36
40881,1,8.342260000000001,24.022314,36
25353,1,5.422263,-12.554091,36
90037,1,18.371828,-38.656894,36
106429,1,21.556534,-44.8487,36
13055,1,2.796568,81.448475,36
765,1,0.156836,-45.747426,36
34802,1,7.204392,-40.498808,36
21239,1,4.556135,-10.785333,36
63432,1,12.998665,66.597272,36
88258,1,18.023089,-17.156868,36
84720,1,17.317655,-46.636235,36
47168,1,9.611903,31.161734000000006,36
2142,1,0.452034,80.052141,36
50066,1,10.222069,-27.028891,36
88116,1,17.996543,-23.816133,36
56078,1,11.494061,-24.464011,36
31789,1,6.646995,39.902559,36
90139,1,18.394967,21.769752,36
24607,1,5.278067,1.947328,36
43,1,0.008593,59.559679,36
47654,1,9.715895,72.252618,36
102453,1,20.761043,30.719715,36
78459,1,16.017412,33.303509000000005,36
34814,1,7.206716,-27.474758,36
21139,1,4.531296,-0.044011,36
30788,1,6.469503,-32.58007,36
8837,1,1.894102,-46.302669,36
6242,1,1.334699,58.231611,36
23166,1,4.983713,-16.376027,36
87728,1,17.919762,72.005127,36
48833,1,9.96141,41.055633,36
101384,1,20.547877,-24.943829,36
96440,1,19.607243,-18.852921,36
88550,1,18.080662,-35.901442,36
18597,1,3.979095,-61.400185,36
59872,1,12.278914,-2.739549,36
29151,1,6.149418,2.499692,36
27100,1,5.7462230000000005,-65.73552600000001,36
102589,1,20.790149,36.490717,36
37331,1,7.663458,-72.581916,36
59856,1,12.27504,33.061527000000005,36
86201,1,17.615859,68.75797,36
63950,1,13.106278,22.616187,36
21029,1,4.509342,16.194014000000006,36
14862,1,3.198957,74.393659,36
57439,1,11.775232,-61.178398,36
59996,1,12.304693,-63.28014200000001,36
68184,1,13.958911,61.492861,36
37379,1,7.673114,-15.26392,36
47594,1,9.704137,69.237537,36
88528,1,18.077836,23.941999,36
6312,1,1.35145,64.65813100000001,36
10320,1,2.21513,-30.723825,36
107472,1,21.767879,22.94888,36
59468,1,12.19755,25.87028,36
2661,1,0.561401,-29.558278,36
60998,1,12.501868,69.201123,36
65593,1,13.448922,-41.497562,36
55756,1,11.424852,-36.063062,36
90191,1,18.40383,39.507239,36
22834,1,4.913273,7.779097,36
63802,1,13.076905,-61.710283,36
84105,1,17.194077,-48.873399,36
109056,1,22.092964,28.963981,36
20635,1,4.422822,22.293874,36
71832,1,14.694097,8.161764,36
2210,1,0.4654720000000001,-33.007166999999995,36
91217,1,18.607731,9.122491,36
107089,1,21.691253,-77.390046,36
99655,1,20.223288,56.567722,36
32883,1,6.85197,-47.326047,36
98571,1,20.022655,50.104695,36
6502,1,1.391933,-30.945617,36
88331,1,18.039736,20.833632,36
82273,1,16.811076999999994,-69.027715,36
78105,1,15.948193,-33.966134000000004,36
69929,1,14.310626999999998,-18.715968,36
29941,1,6.303813,-19.966974,36
72010,1,14.727624,-35.173655,36
90441,1,18.453475,0.196108,36
92488,1,18.849586,-9.774096,36
57669,1,11.828077,-63.78847800000001,36
92512,1,18.853348,59.388351,36
71876,1,14.700889000000002,61.26191600000001,36
74117,1,15.147394,-45.279857,36
30972,1,6.500826999999999,46.685554,36
48341,1,9.853898,-4.24335,36
51576,1,10.533743,-61.685332,36
6522,1,1.3963370000000002,78.726056,36
26762,1,5.684888,0.337753,36
94727,1,19.275287,4.834795,36
6706,1,1.437573,19.172346,36
31278,1,6.560534,-1.2201540000000002,36
43142,1,8.787496,-1.897033,36
667,1,0.137128,29.732273,36
113186,1,22.920464000000006,8.816166,36
80016,1,16.33344,-9.850982,36
4475,1,0.955435,61.42189499999999,36
84500,1,17.275477,1.210545,36
53807,1,11.009347,3.617494,36
83153,1,16.993069000000002,-53.160438,36
98495,1,20.009845,-72.910504,36
69829,1,14.291237,15.263379999999998,36
26882,1,5.707347,65.697649,36
57791,1,11.85062,-5.333332,36
86399,1,17.654427,30.253358,36
37891,1,7.765797,-14.563805,36
22678,1,4.877218,36.703187,36
84402,1,17.255635,-14.58414,36
133,1,0.02823,-40.148702,36
102531,1,20.777462,16.124133999999998,36
73937,1,15.109222,-30.918483,36
102611,1,20.794,16.238441,36
24951,1,5.3442120000000015,46.963783,36
37229,1,7.647186,-26.803836,36
59273,1,,,36
73497,1,15.022174,-2.754927,36
12621,1,2.703739,42.777948,36
61719,1,12.650606,22.659497,36
80212,1,16.374741,-43.912051,36
67848,1,13.897507,53.72867700000001,36
88326,1,18.039511,-12.318373,36
82037,1,16.758243,1.020161,36
20901,1,4.480601,13.047602,36
106907,1,21.651697,-33.678856,36
102487,1,20.769441,-21.514032,36
111170,1,22.521753,-6.555151,36
107517,1,21.775583,-11.365954,36
117756,1,23.880702,-8.996756,36
109556,1,22.191828,59.414488,36
29711,1,6.258243,-4.914719,36
52730,1,10.780024,-69.209786,36
72290,1,14.783694,-52.383518,36
60000,1,12.305812,-79.31224,36
100738,1,20.424119,-28.663269,36
10642,1,2.283068,-6.422116,36
26126,1,5.571326,3.766895,36
4283,1,0.914667,83.707435,36
65721,1,13.473837,13.778787,36
51384,1,10.495037,84.252009,36
61611,1,12.625697,53.753177,36
9990,1,2.144606,58.423601,36
16641,1,3.568993,17.832828,36
61789,1,12.664594,-39.987302,36
24927,1,5.340811,-21.239763,36
24817,1,5.319783,2.595806,36
106999,1,21.669749,43.273839,36
8209,1,1.760763,-25.05261,36
96760,1,19.668657,-23.429086,36
59396,1,12.184772,-61.277425,36
61179,1,12.535781,-56.129539,36
65535,1,13.435482999999998,-39.755107,36
81305,1,16.606268,-42.858861,36
104750,1,21.221479,-27.619333,36
94685,1,19.266525,27.926302000000003,36
75828,1,15.490075,-46.732704,36
70069,1,14.338763,-56.386497,36
113080,1,22.901568,-19.175149,36
22626,1,4.868109,63.505421,36
53907,1,11.030465,-2.484585,36
26712,1,5.676641,31.358197,36
2611,1,0.552879,54.894985,36
2072,1,0.436716,-43.679829,36
66015,1,13.534114,-18.72888,36
34924,1,7.226792,-27.35636,36
108784,1,22.036625,-17.903474,36
69989,1,14.321188,13.004299,36
102635,1,20.797025,47.831869,36
35044,1,7.247546000000002,-27.037996000000003,36
8626,1,1.854701,64.854952,36
30247,1,6.362811,53.452179,36
19921,1,4.274738,-59.302156,36
63972,1,13.109743,-41.588443,36
10280,1,2.206191,30.303067,36
10328,1,2.217584,15.27986,36
33152,1,6.902209,-24.184211,36
90595,1,18.486626,-14.565813,36
102431,1,20.755878,57.579725,36
84862,1,17.34432,32.467743,36
58921,1,12.082564,-60.968252,36
30185,1,6.350803,2.568784,36
26149,1,5.574802,-0.012345,36
7679,1,1.647718,-21.275384,36
5626,1,1.204601,79.673963,36
64348,1,13.189789,-43.36855300000001,36
75256,1,15.377014,62.047076,36
52102,1,10.645834,-59.182997,36
27530,1,5.830451,-56.166663,36
37773,1,7.745519,-66.071933,36
19949,1,4.278638,53.611799,36
17900,1,3.828758,23.711855,36
68498,1,14.022341,8.894906,36
21986,1,4.726318,-8.794317,36
25475,1,5.447578,33.262258,36
82979,1,16.957222,-10.963373,36
7699,1,1.652106,-56.429373,36
101909,1,20.65138,15.838199,36
102092,1,20.689902,-31.598289,36
75260,1,15.377341,63.341439,36
17271,1,3.698609,43.514373,36
20025,1,4.295284,13.836592,36
30214,1,6.356865,-11.773238,36
7751,1,1.663169,-56.1964,36
87706,1,17.915012,-24.887095,36
69269,1,14.18069,-16.30203,36
37629,1,7.721867,28.88351,36
116368,1,23.580378,-15.246004999999998,36
88836,1,18.133959,36.40126400000001,36
46734,1,9.525601,-31.871831,36
102029,1,20.676475,15.643245,36
11477,1,2.467139,-33.811039,36
79664,1,16.257297,-63.68568199999999,36
22086,1,4.751156,-21.283383,36
115088,1,23.3104,68.11144499999999,36
113531,1,22.993243,-13.070895,36
79509,1,16.224648000000002,-54.630467,36
93580,1,19.058959,1.818768,36
42556,1,8.67417,19.544808,36
43834,1,8.927688999999997,27.927481,36
56862,1,11.658227,-65.397766,36
75696,1,15.464287,60.670217,36
36773,1,7.563323,-14.523892000000002,36
100256,1,20.333386,13.548091,36
47006,1,9.580405,52.051477,36
12189,1,2.61681,24.647222,36
90647,1,18.495823,77.54706800000002,36
26508,1,5.637149,-1.169176,36
23088,1,4.969275,25.050405,36
4411,1,0.941856,42.978787,36
46982,1,9.575736,-5.914948000000001,36
10814,1,2.319675,46.472261,36
42884,1,8.739987,-42.649276,36
57045,1,11.695418,55.172011,36
64016,1,13.117331,-58.805461,36
87998,1,17.975041,30.189277,36
53773,1,11.002572,-42.225859,36
108456,1,21.970404,82.869485,36
8115,1,1.738317,57.53661700000001,36
70469,1,14.413507999999998,-24.80631,36
12821,1,2.7471330000000003,67.82463,36
26865,1,5.7038769999999985,-22.373715,36
83504,1,17.066123,13.567420000000002,36
42516,1,8.66845,20.007788,36
112917,1,22.867225,43.312417,36
75304,1,15.385931,-36.858489,36
33611,1,6.983498,-26.474425,36
64332,1,13.185804999999998,-42.232891,36
34041,1,7.06192,-25.083914,36
89918,1,18.347795,3.377165,36
108060,1,21.893717,19.668437,36
111449,1,22.57823,-20.708216,36
60969,1,12.498388,-56.52494,36
17884,1,3.825357,65.525972,36
101090,1,20.492039,-22.391567,36
101082,1,20.490931,81.091277,36
29433,1,6.200372,19.790543,36
16292,1,3.500057,55.45180799999999,36
1708,1,0.358665,-28.981469,36
117089,1,23.736688,-18.276938,36
42673,1,8.697245,19.87417,36
98738,1,20.054555,18.500993,36
116853,1,23.685809,-11.680655,36
44818,1,9.133348,29.654235,36
34579,1,7.161950999999998,-25.231034,36
10557,1,2.265387,63.236301,36
41312,1,8.428951,-66.13689000000001,36
2505,1,0.529539,54.522289,36
102790,1,20.824709,-46.226826,36
102094,1,20.690073,-25.999911,36
80000,1,16.330687,-50.15550800000001,36
92609,1,18.870288,-62.18759300000001,36
106944,1,21.65924,2.243558,36
41404,1,8.446408,26.935489,36
20922,1,4.485257,-13.04837,36
57670,1,11.828258,34.931758,36
92549,1,18.859712,52.975117,36
72432,1,14.810569,-36.634697,36
45410,1,9.253848,14.941507,36
59961,1,12.298164,-6.4310800000000015,36
101966,1,20.66441,11.249649,36
61103,1,12.522616,7.604309,36
10793,1,2.315831,28.642674,36
111138,1,22.514936,-26.073752,36
59457,1,12.195635,-64.948789,36
17563,1,3.761234,6.049991,36
70090,1,14.342623,-37.885295,36
106140,1,21.499137,23.638838,36
6411,1,1.372337,45.528778,36
61158,1,12.53226,-63.505838,36
63221,1,12.953767,8.293783,36
31083,1,6.522636,2.911297,36
51561,1,10.532622,-45.06671,36
106856,1,21.642205,5.771742,36
96620,1,19.644769,54.97379300000001,36
50851,1,10.383458,6.542643,36
26319,1,5.604954,-1.63533,36
104105,1,21.09145,78.12639200000002,36
3677,1,0.7842319999999999,41.964834,36
46404,1,9.462995,-6.071187,36
106067,1,21.484372,-31.238559,36
9808,1,2.103169,49.156332,36
6960,1,1.49337,-21.629339,36
26188,1,5.582358,-0.12286,36
38474,1,7.879961,-5.428257,36
42568,1,8.676953,-59.761003,36
42628,1,8.687586,20.476905,36
26248,1,5.5908690000000005,24.039589000000007,36
38538,1,7.891616,26.765783000000006,36
24203,1,5.195931,1.037028,36
107235,1,21.718465,41.15497,36
46774,1,9.53266,9.715767,36
110724,1,22.433383,80.701595,36
30520,1,6.414973000000002,49.287893,36
15979,1,3.4299660000000003,53.921522,36
33575,1,6.976639,-25.414157,36
39311,1,8.03776,2.334571,36
61916,1,12.689723,-46.145581,36
79545,1,16.231645999999998,-6.908617,36
52922,1,10.823457,-59.323793,36
100027,1,20.29413,-12.508212,36
95937,1,19.511066,-2.788887,36
28358,1,5.992111,54.28465600000001,36
89772,1,18.319316,7.259767,36
11046,1,2.37011,-0.8848520000000001,36
11670,1,2.508986,25.235036,36
33804,1,7.018317999999999,-25.215634,36
2548,1,0.5399390000000001,6.955463000000001,36
101134,1,20.5002,72.53170300000002,36
4893,1,1.047305,26.299391,36
21281,1,4.566598,-55.044975,36
96234,1,19.569024,-40.034638,36
6371,1,1.364429,50.12198400000001,36
59364,1,12.179471,27.281505,36
23883,1,5.132066,21.704821,36
87390,1,17.85904,-40.772461,36
5346,1,1.1395,5.649819,36
105476,1,21.363639000000006,-29.166071,36
9568,1,2.049177,77.916263,36
9440,1,2.020759,-30.00183,36
72800,1,14.880855,-37.80316,36
7387,1,1.587465,-58.139475,36
97635,1,19.843813,52.988001,36
17772,1,3.805021,50.736767,36
23783,1,5.111289,51.59772,36
93134,1,18.972579,-31.035975,36
58576,1,12.012347,-10.446014,36
87294,1,17.83642,-40.090435,36
5554,1,1.1874790000000002,46.629826,36
37949,1,7.777792999999999,65.455676,36
20219,1,4.332694999999998,14.035201,36
5518,1,1.1775790000000002,68.778621,36
55598,1,11.389415,-18.779973,36
52457,1,10.7236,23.188404,36
13702,1,2.940596,18.023119,36
97675,1,19.850456,10.415727,36
107788,1,21.835749,17.285851,36
37901,1,7.767275,-6.772511,36
56332,1,11.54837,-31.087226,36
89096,1,18.184557,-47.51312100000001,36
8362,1,1.795668,63.852501,36
3544,1,0.754774,55.221396,36
31832,1,6.655507000000001,42.488877,36
93425,1,19.02748,-36.890708,36
6226,1,1.330082,-0.509029,36
103227,1,20.913498,-58.45415500000001,36
72959,1,14.910532,-33.300575,36
16310,1,3.503773,-41.369937,36
99303,1,20.157116,36.839621,36
91308,1,18.624929,-2.920029,36
19893,1,4.267097,-51.486648,36
103598,1,20.990377,59.438594,36
87234,1,17.824154999999994,76.96288100000002,36
38146,1,7.817132000000001,-24.912208,36
80840,1,16.508338000000002,-7.514450999999998,36
40215,1,8.213552,68.47407199999999,36
23680,1,5.089921,1.177627,36
17584,1,3.76646,45.681899,36
89507,1,18.264843,-44.206461,36
5021,1,1.072084,61.580184,36
967,1,0.199741,48.152396,36
52689,1,10.773689,14.194645,36
89172,1,18.198377,31.40535,36
21670,1,4.65171,7.870976,36
115839,1,23.468109,-11.449752,36
27766,1,5.875883,-37.631063,36
26020,1,5.552041,-1.7173580000000002,36
3521,1,0.7491869999999999,-42.676558,36
63066,1,12.922067,-42.915732,36
52425,1,10.717789,69.07621400000001,36
81008,1,16.543415,11.488041,36
44154,1,8.992405,32.418559,36
69879,1,14.29995,35.509505,36
109973,1,22.274045,-41.627225,36
19719,1,4.225862,7.7160449999999985,36
57613,1,11.812524,-26.749777,36
17467,1,3.743085,35.855729,36
110009,1,22.281268,-9.040067,36
29990,1,6.312996,-50.3591,36
87161,1,17.807098999999994,-16.827184,36
52405,1,10.711269,-59.215759,36
21770,1,4.676039,-41.86375200000001,36
5566,1,1.190428,64.20267700000001,36
61542,1,12.609448,-6.065551,36
107575,1,21.787212,2.686124,36
48559,1,9.903425,-25.932345,36
107856,1,21.851383,39.536658,36
31700,1,6.631506,-18.237478,36
19777,1,4.239914,-10.256283,36
5914,1,1.268064,25.769358,36
69389,1,14.20439,2.4094330000000004,36
88732,1,18.114854,50.822823,36
60066,1,12.317229,26.008349,36
52959,1,10.831591,27.973948,36
73507,1,15.024195,60.204453,36
12332,1,2.646943,21.961408,36
104174,1,21.106855,-32.341618,36
60098,1,12.324873,28.156916,36
2762,1,0.5874659999999999,-3.592846,36
25291,1,5.4107,31.143148,36
25216,1,5.393807,16.699298000000002,36
91852,1,18.726696,36.556605,36
50888,1,10.391478,-38.009839,36
106227,1,21.51647,60.45943199999999,36
21273,1,4.564143,14.844423999999998,36
10000,1,2.146276,60.95492,36
36641,1,7.534986,1.914481,36
93279,1,19.000229,32.145514,36
65387,1,13.400128,-64.535668,36
18396,1,3.932824,47.87142,36
90414,1,18.448336,-48.117243,36
90067,1,18.380288,17.826616,36
85889,1,17.552052,-41.173066,36
69585,1,14.243224,13.975451,36
16335,1,3.509579,47.995216,36
98823,1,20.068976,7.277966,36
30666,1,6.444329,-1.507336,36
104968,1,21.261779,77.01229599999998,36
79375,1,16.199997,-10.064253,36
94149,1,19.164332,-0.4281140000000001,36
107019,1,21.674252,-34.534824,36
64004,1,13.11518,-49.906246,36
36721,1,7.552716,-24.710731,36
51056,1,10.431895,33.79612,36
107151,1,21.704292,5.680137,36
65323,1,13.388582,-4.924427,36
80460,1,16.423379999999998,37.394079,36
39906,1,8.150455000000001,-19.245014,36
7535,1,1.61831,12.141535,36
60851,1,12.472025,-64.34098900000001,36
25816,1,5.513514,41.461994,36
64823,1,13.287674,13.675751000000002,36
17776,1,3.805782,23.42125,36
70753,1,14.469564000000002,-29.491638,36
114131,1,23.11465,-43.520358,36
54301,1,11.109015,-62.424113,36
33827,1,7.022612,70.808296,36
117722,1,23.874998,-14.251217,36
109654,1,22.213284,34.604592,36
5081,1,1.0848209999999998,14.946132999999998,36
25976,1,5.543883,0.011933,36
72664,1,14.857362,59.293985,36
27750,1,5.874011,1.855134,36
15627,1,3.353784,21.147086,36
70104,1,14.345159,-45.18706,36
103894,1,21.051343,38.657415,36
37469,1,7.690413,-43.635334,36
32607,1,6.803194,-61.941391,36
77661,1,15.85442,20.977919,36
91992,1,18.749787,-39.750118,36
73559,1,15.032801,-34.358875,36
23043,1,4.956206,17.153677,36
92814,1,18.911976,-15.603036,36
62053,1,12.718641,-65.67311099999999,36
80480,1,16.428739999999998,78.963854,36
47854,1,9.754117,-62.507903000000006,36
92782,1,18.90661,71.29719200000002,36
34624,1,7.172034,-27.49152,36
60018,1,12.308781,30.249047,36
98103,1,19.937292000000006,11.423721,36
75323,1,15.389625,-59.320787,36
10388,1,2.229989,64.855011,36
58158,1,11.927814,-28.477103000000003,36
104365,1,21.142673,-21.193669,36
52686,1,10.773484,18.891523,36
112242,1,22.734856,41.819235,36
39659,1,8.10511,22.63549,36
109289,1,22.140537,-34.043841,36
62933,1,12.897142,12.418416,36
11738,1,2.525027,2.267182,36
45754,1,9.329982,-34.103339,36
56035,1,11.484621,61.77836800000001,36
73184,1,14.957765,-21.415475,36
33492,1,6.961842,-27.537505,36
6867,1,1.472759,-43.318234,36
107136,1,21.701573,51.189622,36
54765,1,11.212347,54.894287,36
115404,1,23.377547,-15.039338,36
37204,1,7.642460000000002,35.04855,36
107128,1,21.700192,-23.262858,36
63081,1,12.925082000000002,11.495923,36
9727,1,2.085315,77.281341,36
31407,1,6.58294,-52.975607,36
27321,1,5.788079,-51.066514,36
86698,1,17.714194,-36.94556400000001,36
92833,1,18.914588,33.968576,36
87569,1,17.889853,-34.895125,36
47029,1,9.584399,39.621493,36
696,1,0.142638,-17.578155,36
68245,1,13.971186,-42.10075300000001,36
19990,1,4.287684,20.578591,36
10893,1,2.336906,64.336949,36
51849,1,10.59314,-57.557636,36
64094,1,13.135321,-65.306023,36
96721,1,19.661606,-45.27855,36
34331,1,7.116664,-26.656754,36
85819,1,17.536251,55.184243,36
41616,1,8.484653999999999,-47.928923,36
13965,1,2.997164,47.220693,36
17771,1,3.804519,11.143294,36
68493,1,14.021962,-40.221943,36
105102,1,21.290265,39.394681,36
42028,1,8.567116,-2.151555,36
60197,1,12.344827,27.054545,36
60525,1,12.407446,25.582404,36
42088,1,8.578778,-49.944203,36
35941,1,7.409292,27.637857,36
109102,1,22.100543,45.014348,36
9312,1,1.993892,64.621602,36
45085,1,9.184556,-44.867902,36
58460,1,11.988205,33.167004,36
21594,1,4.6363400000000015,-14.30402,36
105668,1,21.403192,-12.878108,36
5317,1,1.133559,43.942092,36
42835,1,8.727882000000001,-7.23373,36
113864,1,23.059128,67.20921,36
60485,1,12.400414,51.562257,36
66763,1,13.683986,22.495768,36
66727,1,13.677909,19.955719,36
60221,1,12.348809,-13.565724,36
95294,1,19.386976,-44.799778,36
31771,1,6.644317,39.390854,36
83163,1,16.995642,-18.248341,36
111841,1,22.654355,39.050269,36
20884,1,4.475589,1.380821,36
27890,1,5.901658,-63.089627,36
87074,1,17.79355,-14.725824,36
107763,1,21.830748,30.174215000000004,36
99352,1,20.165735,20.915028,36
111674,1,22.622899,51.545123,36
68862,1,14.10077,-41.179633,36
9236,1,1.979451,-61.569859,36
89348,1,18.231545,64.397287,36
23040,1,4.95478,53.752101,36
15371,1,3.303309,-62.506363,36
19513,1,4.180517,26.480952,36
68269,1,13.975319,-24.972249,36
52742,1,10.782634,-56.757192,36
19461,1,4.167439,80.69868100000002,36
74946,1,15.315181,-68.67954499999999,36
103632,1,20.997098,47.520951,36
60988,1,12.500815,51.535631,36
105685,1,21.405786,-46.614706,36
56922,1,11.670221000000002,-34.74466,36
5348,1,1.139742,-55.24576,36
66798,1,13.691625,64.822411,36
54863,1,11.233842999999998,8.060694999999999,36
9763,1,2.092103,76.11506,36
112203,1,22.724993,-41.414347,36
109831,1,22.245656,42.95391,36
72929,1,14.905592,-24.642202,36
19177,1,4.110785,65.520798,36
3132,1,0.663247,82.493762,36
98819,1,20.068399,17.070173,36
52638,1,10.764416,30.682313,36
50785,1,10.369569,-58.265572,36
26213,1,5.586885,-0.735354,36
99874,1,20.262816,27.814242,36
80248,1,16.383182,-7.208936,36
13879,1,2.979352,39.662728,36
19996,1,4.288673,-6.4721769999999985,36
19747,1,4.233363,-42.294368,36
70952,1,14.512832,63.185788,36
15890,1,3.411267,64.585996,36
60944,1,12.491975,-66.860487,36
103732,1,21.019702,46.155773,36
48437,1,9.875121,-8.105030000000001,36
26117,1,5.569372,-1.901853,36
58654,1,12.027635,36.042086,36
81065,1,16.557609,-78.897148,36
118027,1,23.940996,83.19111600000002,36
26173,1,5.580002,-7.200386999999999,36
25790,1,5.507268,15.360449,36
105665,1,21.402665,-20.851869,36
103226,1,20.913283,-17.922894,36
57175,1,11.725332,-62.489396,36
97067,1,19.727116,-37.53876500000001,36
95673,1,19.46011,37.941197,36
36238,1,7.4623240000000015,21.445247,36
74604,1,15.2437,-31.519121,36
105319,1,21.331096,-53.449427,36
107975,1,21.874978,28.793538,36
4962,1,1.06028,61.074823,36
113031,1,22.891307,-11.616514,36
31579,1,6.609121000000001,38.4455,36
95066,1,19.342473,-5.4157660000000005,36
93017,1,18.950441,32.901273,36
41816,1,8.525145,24.081105,36
6999,1,1.501695,47.007274,36
3478,1,0.7406119999999999,47.863984,36
66400,1,13.61346,-26.495198,36
11001,1,2.362498,-68.659418,36
48584,1,9.908838,-22.487456,36
15219,1,3.270057,50.937664,36
1415,1,0.295295,51.43309,36
85382,1,17.446153,34.695802,36
44191,1,9.001505,-41.253605,36
21278,1,4.565201999999998,-6.738908,36
21949,1,4.717764,-70.931027,36
60870,1,12.476029,-56.407816,36
11029,1,2.367092,-10.777534,36
56083,1,11.495446,56.737573,36
11021,1,2.36573,0.395675,36
36528,1,7.5146380000000015,68.465621,36
70518,1,14.424970000000002,-19.969985,36
19205,1,4.116795,29.001299,36
33532,1,6.9687649999999985,-27.164381,36
64924,1,13.306763,-18.311196,36
840,1,0.171908,-5.248588,36
1728,1,0.362853,-20.058024,36
81304,1,16.606242,-35.25532600000001,36
48219,1,9.830931,-36.268463,36
1493,1,0.310625,31.517227,36
10777,1,2.311762,45.639706,36
59397,1,12.184969,-56.40135600000001,36
92161,1,18.783686,18.181519,36
69658,1,14.256691,-18.20069,36
43305,1,8.822702,-3.443023,36
10305,1,2.213206,-2.393637,36
10309,1,2.21388,79.69154,36
61578,1,12.618563,-2.322103,36
108681,1,22.016415,-36.556316,36
61558,1,12.613154,-5.831898000000002,36
22441,1,4.828912,15.904221,36
