star_ID,count,ra,dec,size,culture
8423,1,1.8108080000000002,37.952870000000004,36,chinese_medieval
70638,1,14.448801000000001,-83.667884,36,western
25580,1,5.466926,33.763703,36,chinese_medieval
72683,1,14.860641000000001,-43.57535900000001,36,chinese_medieval
84969,1,17.366531,-67.770668,36,kamilaroi
103398,1,20.947983999999998,-22.005746,36,egyptian
109509,1,22.183993,-21.232789999999998,36,chinese_medieval
64792,1,13.279588,9.424156,36,korean
96406,1,19.600459,-24.719081,36,western
89047,1,18.175442999999998,54.286552,36,chinese_medieval
58307,1,11.957198,-61.123431000000004,36,kamilaroi
62757,1,12.860247,3.056788,36,chinese_medieval
109521,1,22.186069,50.823392999999996,36,chinese_medieval
99639,1,20.22168,46.815675,36,chinese_medieval
99240,1,20.145157,-66.182068,36,western
94986,1,19.327776,-35.421452,36,chinese_medieval
21861,1,4.700965,-37.144296999999995,36,western
73036,1,14.926287,-60.114164,36,boorong
52558,1,10.745842,-59.56519,36,boorong
15696,1,3.36997,27.60755300000001,36,chinese_medieval
56243,1,11.529464,-59.442060999999995,36,chinese_medieval
5042,1,1.075717,-33.532845,36,chinese_medieval
64852,1,13.293412,5.469869,36,korean
70574,1,14.435619,-45.221424,36,chinese_medieval
49641,1,10.1323,-0.371637,36,western
7083,1,1.520851,-49.072702,36,western
61658,1,12.639557,1.8546619999999998,36,chinese_medieval
23900,1,5.135173,24.265175,36,korean
1960,1,0.41319300000000003,61.831056999999994,36,tupi
44382,1,9.040777,-66.39607600000001,36,western
64407,1,13.200984,-16.198601,36,korean
103777,1,21.029244,-26.880993,36,chinese_medieval
7965,1,1.705688,68.043021,36,tukano
56620,1,11.609706,-33.570057,36,chinese_medieval
33760,1,7.0118089999999995,-28.489573999999998,36,boorong
27253,1,5.776364,1.168193,36,boorong
8016,1,1.715493,70.62252600000002,36,chinese_medieval
36640,1,7.534934,-8.881326,36,chinese_medieval
51437,1,10.504855000000001,-0.637026,36,western
112405,1,22.767692,-81.381615,36,western
20250,1,4.339226999999998,27.350754,36,korean
30493,1,6.409426,-1.41822,36,northern_andes
79653,1,16.254257,-47.372021000000004,36,chinese_medieval
20266,1,4.344541,65.14044100000001,36,chinese_medieval
33040,1,6.883417,-26.957632,36,boorong
63277,1,12.966938,-61.055319999999995,36,northern_andes
57512,1,11.788654,-57.696498,36,chinese_medieval
7984,1,1.708969,66.107959,36,navajo
22325,1,4.809037,-16.329484,36,korean
59649,1,12.232584,-57.944283,36,northern_andes
87865,1,17.948860999999994,-40.305642999999996,36,lokono
30545,1,6.421263,-0.945883,36,northern_andes
75647,1,15.455036999999999,-36.767559999999996,36,chinese_medieval
89980,1,18.358713,-24.915276000000002,36,chinese_medieval
98512,1,20.013424,-45.112918,36,chinese_medieval
100977,1,20.473585,-3.357794,36,chinese_medieval
34339,1,7.118633,-40.893268,36,chinese_medieval
8020,1,1.7162,61.421073,36,northern_andes
114520,1,23.195608,8.720116,36,korean
8404,1,1.8072270000000001,3.685447,36,romanian
84177,1,17.207725,10.585168,36,korean
96459,1,19.610554999999998,44.694936,36,armintxe
26487,1,5.633644,7.54142,36,lokono
4298,1,0.918114,48.67852,36,seleucid
88817,1,18.130417,26.09734,36,romanian
31622,1,6.617636,5.5193900000000005,36,northern_andes
100195,1,20.323223000000002,-19.118533,36,chinese_medieval
106340,1,21.537381,-33.944623,36,chinese_medieval
110778,1,22.442853,-16.742138,36,chinese_medieval
2219,1,0.467475,17.893125,36,korean
