star,name,ra,dec,culture,total_culture_names,color
81266,Al Niyat,16.598043,-28.216015999999996,western,876,#5bc4c7
77070,Unuk Al Hay,15.737798000000002,6.4256269999999995,western,876,#5bc4c7
82545,Tali al Shaulah II,16.872263,-38.017536,western,876,#5bc4c7
77233,Nasak Shamiya I,15.769793,15.421826000000001,western,876,#5bc4c7
20205,Prima Hyadum,4.329889,15.627642000000002,western,876,#5bc4c7
20455,Secunda Hyadum,4.3822470000000004,17.542514,western,876,#5bc4c7
20455,Hyadum II,4.3822470000000004,17.542514,western,876,#5bc4c7
25945,The Ruby Star,5.536875,18.594234,western,876,#5bc4c7
17588,Sterope II,3.767472,24.527898,western,876,#5bc4c7
20885,Hyadum III,4.476248,15.962181,western,876,#5bc4c7
20894,Chamukuy,4.477705,15.870883,western,876,#5bc4c7
20894,Hyadum IV,4.477705,15.870883,western,876,#5bc4c7
20635,Alkalbain III,4.422822,22.293874,western,876,#5bc4c7
20641,Alkalbain IV,4.423614,22.199998,western,876,#5bc4c7
78072,Nasak Shamiya II,15.940882,15.661617000000001,western,876,#5bc4c7
20250,Alkalbain I,4.339226999999998,27.350754,western,876,#5bc4c7
20430,Alkalbain II,4.376373,25.629314,western,876,#5bc4c7
26451,Tianguan,5.627413,21.142549,western,876,#5bc4c7
8796,Mothallah,1.884696,29.578829,western,876,#5bc4c7
8796,Caput Trianguli,1.884696,29.578829,western,876,#5bc4c7
10064,Mizan,2.1590580000000004,34.987297,western,876,#5bc4c7
82273,Atria,16.811076999999994,-69.027715,western,876,#5bc4c7
54061,Dubhe,11.062155,61.75103299999999,western,876,#5bc4c7
54061,Dubb,11.062155,61.75103299999999,western,876,#5bc4c7
20205,Hyadum I,4.329889,15.627642000000002,western,876,#5bc4c7
20711,Alkalbain V,4.438461,22.813582999999998,western,876,#5bc4c7
17851,Pleione,3.819782,24.136712,western,876,#5bc4c7
20889,Oculus Boreus,4.476943,19.180431,western,876,#5bc4c7
76276,Nasak Yamani I,15.580041,10.538867,western,876,#5bc4c7
77622,Nasak Yamani II,15.846935,4.47773,western,876,#5bc4c7
92037,Tweedledee and Tweedledum,18.759989,27.444077000000004,western,876,#5bc4c7
21421,Aldebaran,4.5986769999999995,16.509301,western,876,#5bc4c7
21421,Cor Tauri,4.5986769999999995,16.509301,western,876,#5bc4c7
25428,Elnath,5.438198000000001,28.60745,western,876,#5bc4c7
25428,El Nath,5.438198000000001,28.60745,western,876,#5bc4c7
20889,Ain,4.476943,19.180431,western,876,#5bc4c7
21421,Parilicium,4.5986769999999995,16.509301,western,876,#5bc4c7
17702,Alcyone,3.79141,24.105137,western,876,#5bc4c7
17573,Maia,3.763779,24.367748000000002,western,876,#5bc4c7
17608,Merope,3.772104,23.948358,western,876,#5bc4c7
17579,Sterope I,3.765132,24.554510999999998,western,876,#5bc4c7
17579,Asterope,3.765132,24.554510999999998,western,876,#5bc4c7
17847,Atlas,3.819373,24.053415,western,876,#5bc4c7
17531,Taygeta,3.7534699999999996,24.467278,western,876,#5bc4c7
17499,Electra,3.747927,24.113339,western,876,#5bc4c7
17489,Celaeno,3.7467260000000002,24.28947,western,876,#5bc4c7
59774,文曲,12.257086,57.032617,chinese_medieval,474,#e36856
66798,太乙,13.691625,64.822411,chinese_medieval,474,#e36856
54061,天枢,11.062155,61.75103299999999,chinese_medieval,474,#e36856
53910,天璇,11.030677,56.382427,chinese_medieval,474,#e36856
58001,天玑,11.897167999999999,53.694759999999995,chinese_medieval,474,#e36856
59774,天权,12.257086,57.032617,chinese_medieval,474,#e36856
62956,玉衡,12.900472,55.959821,chinese_medieval,474,#e36856
65378,开阳,13.398747,54.925362,chinese_medieval,474,#e36856
67301,摇光,13.792354000000001,49.313265,chinese_medieval,474,#e36856
54061,贪狼,11.062155,61.75103299999999,chinese_medieval,474,#e36856
53910,巨门,11.030677,56.382427,chinese_medieval,474,#e36856
58001,禄存,11.897167999999999,53.694759999999995,chinese_medieval,474,#e36856
67301,部,13.792354000000001,49.313265,chinese_medieval,474,#e36856
62956,廉贞,12.900472,55.959821,chinese_medieval,474,#e36856
65378,武曲,13.398747,54.925362,chinese_medieval,474,#e36856
67301,破军,13.792354000000001,49.313265,chinese_medieval,474,#e36856
54061,正,11.062155,61.75103299999999,chinese_medieval,474,#e36856
53910,法,11.030677,56.382427,chinese_medieval,474,#e36856
58001,令,11.897167999999999,53.694759999999995,chinese_medieval,474,#e36856
59774,伐,12.257086,57.032617,chinese_medieval,474,#e36856
62956,杀,12.900472,55.959821,chinese_medieval,474,#e36856
65378,危,13.398747,54.925362,chinese_medieval,474,#e36856
69732,玄戈,14.273074,46.088305,chinese_medieval,474,#e36856
65477,辅,13.420413,54.987958,chinese_medieval,474,#e36856
6522,少丞,1.3963370000000002,78.726056,chinese_medieval,474,#e36856
67627,天乙,13.857204999999999,64.723272,chinese_medieval,474,#e36856
86228,嫔,17.621979999999994,-42.997824,chinese_medieval,474,#e36856
111056,少卫,22.498047,78.824285,chinese_medieval,474,#e36856
99255,上卫,20.148145,77.71141899999998,chinese_medieval,474,#e36856
57399,太阳守,11.767515,47.779406,chinese_medieval,474,#e36856
75097,太子,15.345482999999998,71.834016,chinese_medieval,474,#e36856
72607,帝,14.845104999999998,74.155505,chinese_medieval,474,#e36856
70692,庶子,14.458758,75.695993,chinese_medieval,474,#e36856
69112,后宫,14.147498,77.547514,chinese_medieval,474,#e36856
62572,天枢,12.820496,83.412901,chinese_medieval,474,#e36856
62572,纽星,12.820496,83.412901,chinese_medieval,474,#e36856
11767,元始,2.52975,89.26410899999998,chinese_medieval,474,#e36856
115746,天皇大帝,23.44999,87.30750400000002,chinese_medieval,474,#e36856
86614,女史,17.698978,72.148843,chinese_medieval,474,#e36856
89937,柱史,18.350735999999998,72.732843,chinese_medieval,474,#e36856
68756,右枢,14.073165,64.37585,chinese_medieval,474,#e36856
61281,少尉,12.558058,69.788238,chinese_medieval,474,#e36856
56211,上辅,11.523407,69.331076,chinese_medieval,474,#e36856
46977,少辅,9.574703,69.830343,chinese_medieval,474,#e36856
33827,上卫,7.022612,70.808296,chinese_medieval,474,#e36856
24254,少卫,5.206237000000002,73.946674,chinese_medieval,474,#e36856
14862,上丞,3.198957,74.393659,chinese_medieval,474,#e36856
75458,左枢,15.415494,58.966065,chinese_medieval,474,#e36856
78527,上宰,16.031532000000002,58.565251,chinese_medieval,474,#e36856
80331,少宰,16.39986,61.514213,chinese_medieval,474,#e36856
83895,上弼,17.146448,65.714683,chinese_medieval,474,#e36856
89908,少弼,18.345955,71.337814,chinese_medieval,474,#e36856
60988,相,12.500815,51.535631,chinese_medieval,474,#e36856
54539,太尊,11.161062,44.498487,chinese_medieval,474,#e36856
87073,嫔,17.793078,-40.126996999999996,chinese_medieval,474,#e36856
64962,距星,13.315358999999999,-23.171512,chinese_medieval,474,#e36856
55219,距星,11.307983,33.094306,chinese_medieval,474,#e36856
53954,距星,11.038827000000001,20.179842,chinese_medieval,474,#e36856
52911,距星,10.820953,10.545202,chinese_medieval,474,#e36856
53824,距星,11.012445,6.101449,chinese_medieval,474,#e36856
55084,距星,11.277695,-3.6516010000000003,chinese_medieval,474,#e36856
83613,距星,17.089636,12.740828,chinese_medieval,474,#e36856
83000,距星,16.961139000000006,9.375033,chinese_medieval,474,#e36856
82037,距星,16.758243,1.020161,chinese_medieval,474,#e36856
80883,距星,16.515229,1.9839229999999999,chinese_medieval,474,#e36856
82369,距星,16.830563,-10.783,chinese_medieval,474,#e36856
86742,距星,17.724543,4.567303,chinese_medieval,474,#e36856
88192,距星,18.010754000000006,2.931568,chinese_medieval,474,#e36856
88771,距星,18.122495999999998,9.563847,chinese_medieval,474,#e36856
88331,距星,18.039735999999998,20.833632,chinese_medieval,474,#e36856
88267,距星,18.025113,21.595782,chinese_medieval,474,#e36856
80181,距星,16.368287,30.891996000000002,chinese_medieval,474,#e36856
84380,距星,17.250788,36.809162,chinese_medieval,474,#e36856
76267,距星,15.578128,26.714693,chinese_medieval,474,#e36856
71075,距星,14.534635999999999,38.308253,chinese_medieval,474,#e36856
65474,距星,13.419882999999999,-11.161322,chinese_medieval,474,#e36856
66006,距星,13.532746,-6.255816,chinese_medieval,474,#e36856
66200,距星,13.56887,3.6589669999999996,chinese_medieval,474,#e36856
67480,距星,13.828564000000002,21.264104999999997,chinese_medieval,474,#e36856
50372,距星,10.284952,42.914365000000004,chinese_medieval,474,#e36856
44127,距星,8.986828,48.041826,chinese_medieval,474,#e36856
59856,距星,12.275039999999999,33.061527000000005,chinese_medieval,474,#e36856
44901,距星,9.147863000000001,51.604648,chinese_medieval,474,#e36856
5626,距星,1.204601,79.673963,chinese_medieval,474,#e36856
112519,距星,22.791377999999998,83.15383,chinese_medieval,474,#e36856
11569,距星,2.484437,67.402474,chinese_medieval,474,#e36856
19461,距星,4.167439,80.69868100000002,chinese_medieval,474,#e36856
63076,距星,12.924598,65.438474,chinese_medieval,474,#e36856
70497,距星,14.419967000000002,51.850744,chinese_medieval,474,#e36856
66234,距星,13.57425,49.015972999999995,chinese_medieval,474,#e36856
57477,距星,11.782116,55.628190000000004,chinese_medieval,474,#e36856
51814,距星,10.586017,57.082637,chinese_medieval,474,#e36856
54765,距星,11.212347,54.894287,chinese_medieval,474,#e36856
42527,距星,8.67024,64.327936,chinese_medieval,474,#e36856
59468,距星,12.19755,25.870279999999998,chinese_medieval,474,#e36856
50933,距星,10.402182,65.566423,chinese_medieval,474,#e36856
23522,距星,5.05697,60.44224499999999,chinese_medieval,474,#e36856
15890,距星,3.4112669999999996,64.585996,chinese_medieval,474,#e36856
94376,距星,19.209225,67.661541,chinese_medieval,474,#e36856
86414,距星,17.657747,46.006332,chinese_medieval,474,#e36856
57632,距星,11.817663,14.57206,chinese_medieval,474,#e36856
59819,距星,12.266719,14.899071,chinese_medieval,474,#e36856
61960,距星,12.698071,10.235625,chinese_medieval,474,#e36856
61658,距星,12.639557,1.8546619999999998,chinese_medieval,474,#e36856
57380,距星,11.764322,6.529376,chinese_medieval,474,#e36856
64924,距星,13.306763,-18.311196,chinese_medieval,474,#e36856
65109,距星,13.343295999999999,-36.71229500000001,chinese_medieval,474,#e36856
46733,上将,9.525453,63.061861,chinese_medieval,474,#e36856
67464,距星,13.825078,-41.68770900000001,chinese_medieval,474,#e36856
88635,距星,18.096803,-30.424090999999997,chinese_medieval,474,#e36856
90422,距星,18.449561,-45.968459,chinese_medieval,474,#e36856
92041,距星,18.760939999999998,-26.990778000000002,chinese_medieval,474,#e36856
88116,距星,17.996543,-23.816132999999997,chinese_medieval,474,#e36856
91117,距星,18.586785,-8.244073,chinese_medieval,474,#e36856
93085,距星,18.962167,-21.106654000000002,chinese_medieval,474,#e36856
96950,距星,19.708648,-16.123995999999998,chinese_medieval,474,#e36856
96465,距星,19.611786,-24.883623,chinese_medieval,474,#e36856
98066,距星,19.930651,-26.299506,chinese_medieval,474,#e36856
98412,距星,19.995604999999998,-35.276305,chinese_medieval,474,#e36856
94114,距星,19.157869,-37.904474,chinese_medieval,474,#e36856
100345,距星,20.350187,-14.781367000000001,chinese_medieval,474,#e36856
99473,距星,20.188413,-0.8214610000000001,chinese_medieval,474,#e36856
97649,距星,19.846388,8.868322000000003,chinese_medieval,474,#e36856
95501,距星,19.424972,3.114775,chinese_medieval,474,#e36856
98337,距星,19.979285,19.492148,chinese_medieval,474,#e36856
91262,距星,18.61564,38.783691999999995,chinese_medieval,474,#e36856
93194,距星,18.982395,32.689557,chinese_medieval,474,#e36856
92862,距星,18.922249,43.946088,chinese_medieval,474,#e36856
101923,距星,20.654532999999997,-14.95476,chinese_medieval,474,#e36856
100062,距星,20.300388,-21.80996,chinese_medieval,474,#e36856
101772,距星,20.626116,-47.291502,chinese_medieval,474,#e36856
102618,距星,20.794598,-9.495776,chinese_medieval,474,#e36856
85792,距星,17.530695,-49.876145,chinese_medieval,474,#e36856
84970,距星,17.366827,-24.999545,chinese_medieval,474,#e36856
82514,距星,16.864508999999998,-38.04738,chinese_medieval,474,#e36856
72105,距星,14.749784,27.074222,chinese_medieval,474,#e36856
64004,距星,13.115179999999999,-49.906246,chinese_medieval,474,#e36856
69427,距星,14.214929000000001,-10.273702,chinese_medieval,474,#e36856
67927,距星,13.911411,18.397717,chinese_medieval,474,#e36856
71795,距星,14.685820000000001,13.7283,chinese_medieval,474,#e36856
69269,距星,14.18069,-16.30203,chinese_medieval,474,#e36856
70469,距星,14.413507999999998,-24.80631,chinese_medieval,474,#e36856
84143,妃,17.202551999999994,-43.239189,chinese_medieval,474,#e36856
72622,距星,14.847976999999998,-16.041778,chinese_medieval,474,#e36856
70027,距星,14.329232999999999,16.306948000000002,chinese_medieval,474,#e36856
72659,距星,14.856492999999999,19.10046,chinese_medieval,474,#e36856
76470,距星,15.617070000000002,-28.135078999999998,chinese_medieval,474,#e36856
78384,距星,16.002036,-38.396706,chinese_medieval,474,#e36856
73714,距星,15.067839000000001,-25.281965,chinese_medieval,474,#e36856
72959,距星,14.910532,-33.300575,chinese_medieval,474,#e36856
74395,距星,15.20476,-52.099247,chinese_medieval,474,#e36856
78265,距星,15.980865,-26.114105,chinese_medieval,474,#e36856
78990,距星,16.123424,-20.868764000000002,chinese_medieval,474,#e36856
80343,距星,16.401718,-20.037326999999998,chinese_medieval,474,#e36856
77853,距星,15.897093,-16.729293,chinese_medieval,474,#e36856
80473,距星,16.426422,-23.447178,chinese_medieval,474,#e36856
77634,距星,15.849316,-33.627165000000005,chinese_medieval,474,#e36856
80112,距星,16.353143,-25.592796,chinese_medieval,474,#e36856
74605,距星,15.243926,67.346722,chinese_medieval,474,#e36856
77277,距星,15.777772,62.599557,chinese_medieval,474,#e36856
70952,距星,14.512832000000001,63.185788,chinese_medieval,474,#e36856
80650,距星,16.4664,68.768137,chinese_medieval,474,#e36856
103777,楚,21.029244,-26.880993,chinese_medieval,474,#e36856
103738,郑,21.021517000000006,-32.257767,chinese_medieval,474,#e36856
104234,魏,21.118797,-25.005853,chinese_medieval,474,#e36856
104750,韩,21.221479000000002,-27.619333,chinese_medieval,474,#e36856
105140,晋,21.298966,-32.172539,chinese_medieval,474,#e36856
104174,燕,21.106855,-32.341618,chinese_medieval,474,#e36856
111188,天纲,22.52509,-32.346073,chinese_medieval,474,#e36856
113368,北落师门,22.960838,-29.622235999999997,chinese_medieval,474,#e36856
746,王良,0.152887,59.14978000000001,chinese_medieval,474,#e36856
4427,天驷,0.9451430000000001,60.71674,chinese_medieval,474,#e36856
3821,天驷,0.81826,57.815187,chinese_medieval,474,#e36856
3179,天驷,0.6751159999999999,56.53733100000001,chinese_medieval,474,#e36856
2920,天驷,0.616188,53.896908999999994,chinese_medieval,474,#e36856
2599,策,0.5499970000000001,62.931782999999996,chinese_medieval,474,#e36856
6686,附路,1.430216,60.235282999999995,chinese_medieval,474,#e36856
8796,军南门,1.884696,29.578829,chinese_medieval,474,#e36856
3419,土司空[奎宿],0.72649,-17.986604999999994,chinese_medieval,474,#e36856
13879,积尸[胃宿],2.979352,39.662728,chinese_medieval,474,#e36856
18453,积水[胃宿],3.9434699999999996,50.695381,chinese_medieval,474,#e36856
15696,天阿,3.36997,27.60755300000001,chinese_medieval,474,#e36856
19038,月,4.078253,22.081926,chinese_medieval,474,#e36856
17886,天谗,3.8257480000000004,33.091382,chinese_medieval,474,#e36856
21421,天高,4.5986769999999995,16.509301,chinese_medieval,474,#e36856
102831,齐,20.8328,-33.779722,chinese_medieval,474,#e36856
102014,越,20.672174,-33.431843,chinese_medieval,474,#e36856
91262,织女,18.61564,38.783691999999995,chinese_medieval,474,#e36856
89341,七杀,18.229392,-21.058834,chinese_medieval,474,#e36856
86670,嫔,17.708132,-39.029983,chinese_medieval,474,#e36856
85927,妾,17.560145000000002,-37.103821,chinese_medieval,474,#e36856
85696,妾,17.512732,-37.295811,chinese_medieval,474,#e36856
82545,神宫,16.872263,-38.017536,chinese_medieval,474,#e36856
87261,傅说,17.830965,-37.043304,chinese_medieval,474,#e36856
88550,糠,18.080662,-35.901441999999996,chinese_medieval,474,#e36856
92041,天同,18.760939999999998,-26.990778000000002,chinese_medieval,474,#e36856
92041,福,18.760939999999998,-26.990778000000002,chinese_medieval,474,#e36856
90496,天相,18.466179,-25.4217,chinese_medieval,474,#e36856
90496,印,18.466179,-25.4217,chinese_medieval,474,#e36856
89341,将,18.229392,-21.058834,chinese_medieval,474,#e36856
97649,牵牛,19.846388,8.868322000000003,chinese_medieval,474,#e36856
92855,天机,18.92109,-26.296721999999995,chinese_medieval,474,#e36856
92855,善,18.92109,-26.296721999999995,chinese_medieval,474,#e36856
93864,天梁,19.11567,-27.670423,chinese_medieval,474,#e36856
93864,荫,19.11567,-27.670423,chinese_medieval,474,#e36856
93506,天府,19.043532,-29.880105,chinese_medieval,474,#e36856
93506,令,19.043532,-29.880105,chinese_medieval,474,#e36856
90763,农丈人,18.518012,-32.989114,chinese_medieval,474,#e36856
97649,大将军,19.846388,8.868322000000003,chinese_medieval,474,#e36856
98036,左将军,19.921886999999998,6.406763,chinese_medieval,474,#e36856
97278,右将军,19.770994,10.613261,chinese_medieval,474,#e36856
21421,边将,4.5986769999999995,16.509301,chinese_medieval,474,#e36856
21683,附耳,4.6545830000000015,15.917976999999999,chinese_medieval,474,#e36856
26451,天关,5.627413,21.142549,chinese_medieval,474,#e36856
49583,上将,10.122209,16.762664,chinese_medieval,474,#e36856
47168,次妃,9.611903,31.16173400000001,chinese_medieval,474,#e36856
47701,次妃,9.725906,29.974473,chinese_medieval,474,#e36856
46146,次妃,9.410905999999999,26.182323999999998,chinese_medieval,474,#e36856
46750,次妃,9.528675,22.967971,chinese_medieval,474,#e36856
47908,次妃,9.764188,23.774255,chinese_medieval,474,#e36856
48455,次妃,9.879398,26.006951,chinese_medieval,474,#e36856
50335,次妃,10.278171,23.417310999999998,chinese_medieval,474,#e36856
50583,妃,10.332873,19.841489000000006,chinese_medieval,474,#e36856
50583,次将,10.332873,19.841489000000006,chinese_medieval,474,#e36856
49583,夫人,10.122209,16.762664,chinese_medieval,474,#e36856
49669,女主,10.139532,11.967207,chinese_medieval,474,#e36856
45688,次妃,9.314069,36.802597,chinese_medieval,474,#e36856
47508,大民,9.685842999999998,9.892308,chinese_medieval,474,#e36856
51624,少民,10.546853,9.306586,chinese_medieval,474,#e36856
49637,御女,10.131742,9.997508,chinese_medieval,474,#e36856
59199,右辖,12.140225,-24.728875,chinese_medieval,474,#e36856
61174,左辖,12.534510000000001,-16.196007,chinese_medieval,474,#e36856
60189,长沙,12.34268,-22.215901000000002,chinese_medieval,474,#e36856
62572,距星,12.820496,83.412901,chinese_medieval,474,#e36856
51384,距星,10.495037,84.252009,chinese_medieval,474,#e36856
11767,距星,2.52975,89.26410899999998,chinese_medieval,474,#e36856
102599,距星,20.79265,80.552262,chinese_medieval,474,#e36856
45860,次妃,9.350925,34.392562,chinese_medieval,474,#e36856
44700,次妃,9.108825,38.452215,chinese_medieval,474,#e36856
26727,衡石,5.679313,-1.9425720000000002,chinese_medieval,474,#e36856
36046,三公,7.428779,27.79808,chinese_medieval,474,#e36856
26311,衡石,5.603559,-1.20192,chinese_medieval,474,#e36856
25930,衡石,5.5334449999999995,-0.299092,chinese_medieval,474,#e36856
27989,左肩,5.919529,7.407063000000001,chinese_medieval,474,#e36856
25336,右肩,5.418851,6.349702,chinese_medieval,474,#e36856
27366,左足,5.795941,-9.669605,chinese_medieval,474,#e36856
24436,右足,5.242298,-8.20164,chinese_medieval,474,#e36856
27072,屎,5.741057,-22.448382000000002,chinese_medieval,474,#e36856
29655,钺,6.247961,22.506798999999997,chinese_medieval,474,#e36856
33018,帝师,6.879816,33.961254,chinese_medieval,474,#e36856
34693,帝友,7.185658999999999,30.245163,chinese_medieval,474,#e36856
36962,博士,7.598708,26.895740999999997,chinese_medieval,474,#e36856
44248,次妃,9.010685,41.782911,chinese_medieval,474,#e36856
37740,太史,7.740792999999999,24.397993,chinese_medieval,474,#e36856
37265,积水,7.6527600000000024,34.584346000000004,chinese_medieval,474,#e36856
39659,积薪,8.10511,22.63549,chinese_medieval,474,#e36856
30324,野鸡,6.378329,-17.955918,chinese_medieval,474,#e36856
32349,狼,6.7524809999999995,-16.716116,chinese_medieval,474,#e36856
32349,天狼,6.7524809999999995,-16.716116,chinese_medieval,474,#e36856
30438,老人,6.399195,-52.69566,chinese_medieval,474,#e36856
30438,南极老人,6.399195,-52.69566,chinese_medieval,474,#e36856
33977,矢,7.0504089999999975,-23.833291,chinese_medieval,474,#e36856
43067,天记,8.772927000000001,-13.547720000000002,chinese_medieval,474,#e36856
101847,距星,20.638967,-1.105121,chinese_medieval,474,#e36856
101421,距星,20.553547000000002,11.303263000000001,chinese_medieval,474,#e36856
101958,距星,20.660635,15.912072,chinese_medieval,474,#e36856
37379,距星,7.673114,-15.26392,chinese_medieval,474,#e36856
78820,上相,16.09062,-19.805453,chinese_medieval,474,#e36856
78401,次相,16.005557,-22.62171,chinese_medieval,474,#e36856
78104,上将,15.948077,-29.214073,chinese_medieval,474,#e36856
78265,次将,15.980865,-26.114105,chinese_medieval,474,#e36856
74376,骑阵将军,15.198917999999999,-48.737819,chinese_medieval,474,#e36856
77516,天乳,15.827001999999998,-3.4302080000000004,chinese_medieval,474,#e36856
69879,招摇,14.29995,35.509505,chinese_medieval,474,#e36856
76333,妾,15.592104999999998,-14.789537,chinese_medieval,474,#e36856
74392,妾,15.203692000000002,-19.791710000000002,chinese_medieval,474,#e36856
74785,适,15.283449,-9.382916999999999,chinese_medieval,474,#e36856
72622,适,14.847976999999998,-16.041778,chinese_medieval,474,#e36856
69673,大角,14.261029999999998,19.18241,chinese_medieval,474,#e36856
64238,进贤,13.165830999999999,-5.53901,chinese_medieval,474,#e36856
84012,宋,17.172968,-15.724910000000001,chinese_medieval,474,#e36856
86263,南海,17.626445,-15.398557,chinese_medieval,474,#e36856
88048,燕,17.983775,-9.773632000000001,chinese_medieval,474,#e36856
89962,东海,18.355167,-2.898825,chinese_medieval,474,#e36856
92946,徐,18.936995,4.203595,chinese_medieval,474,#e36856
93747,吴越,19.090169,13.863478,chinese_medieval,474,#e36856
92043,齐,18.761035,20.546308,chinese_medieval,474,#e36856
88794,中山,18.125708,28.762488,chinese_medieval,474,#e36856
86974,九河,17.774319000000006,27.720676,chinese_medieval,474,#e36856
85693,赵,17.512307999999994,26.110645,chinese_medieval,474,#e36856
79374,键闭,16.199926,-19.460708,chinese_medieval,474,#e36856
77840,日,15.893532999999998,-25.327142000000002,chinese_medieval,474,#e36856
80763,天王,16.490128,-26.432002,chinese_medieval,474,#e36856
50191,距星,10.245607000000001,-42.121942,chinese_medieval,474,#e36856
42313,距星,8.627602,5.703782,chinese_medieval,474,#e36856
46771,距星,9.532428,11.299827,chinese_medieval,474,#e36856
46390,距星,9.45979,-8.658603,chinese_medieval,474,#e36856
48437,距星,9.875121,-8.105030000000001,chinese_medieval,474,#e36856
49669,距星,10.139532,11.967207,chinese_medieval,474,#e36856
51056,距星,10.431894999999999,33.79612,chinese_medieval,474,#e36856
44816,距星,9.133268,-43.432589,chinese_medieval,474,#e36856
48356,距星,9.85797,-14.846603,chinese_medieval,474,#e36856
45902,距星,9.35822,-25.965439,chinese_medieval,474,#e36856
53740,距星,10.996244,-18.298783,chinese_medieval,474,#e36856
59803,距星,12.263437,-17.541929,chinese_medieval,474,#e36856
80763,明堂,16.490128,-26.432002,chinese_medieval,474,#e36856
57613,距星,11.812524,-26.749777,chinese_medieval,474,#e36856
57936,距星,11.881813000000001,-33.908124,chinese_medieval,474,#e36856
61789,距星,12.664594000000001,-39.987302,chinese_medieval,474,#e36856
55425,距星,11.350117,-54.491018999999994,chinese_medieval,474,#e36856
82671,妃,16.899924,-42.362025,chinese_medieval,474,#e36856
82514,妃,16.864508999999998,-38.04738,chinese_medieval,474,#e36856
82396,后,16.83608,-34.293232,chinese_medieval,474,#e36856
81266,庶子,16.598043,-28.216015999999996,chinese_medieval,474,#e36856
80112,太子,16.353143,-25.592796,chinese_medieval,474,#e36856
80763,大火,16.490128,-26.432002,chinese_medieval,474,#e36856
84379,魏,17.250531,24.839204000000002,chinese_medieval,474,#e36856
81377,韩,16.619316,-10.567089999999999,chinese_medieval,474,#e36856
79882,楚,16.305358,-4.692511,chinese_medieval,474,#e36856
44504,大理,9.066778,54.283887,chinese_medieval,474,#e36856
55434,西上将,11.352276,6.0293220000000005,chinese_medieval,474,#e36856
57757,右执法,11.844922,1.764718,chinese_medieval,474,#e36856
58858,幸臣,12.071277,21.459153,chinese_medieval,474,#e36856
56975,从官,11.679742,21.352729999999998,chinese_medieval,474,#e36856
57565,太子,11.799762,20.218931,chinese_medieval,474,#e36856
57646,黑帝,11.820774,16.242882,chinese_medieval,474,#e36856
57320,白帝,11.753173,14.263335000000001,chinese_medieval,474,#e36856
57779,赤帝,11.848706,12.279036999999999,chinese_medieval,474,#e36856
58159,苍帝,11.927926,15.646818,chinese_medieval,474,#e36856
57632,黄帝座,11.817663,14.57206,chinese_medieval,474,#e36856
44504,司寇,9.066778,54.283887,chinese_medieval,474,#e36856
54879,西次相,11.237335,15.429570000000002,chinese_medieval,474,#e36856
44901,太史,9.147863000000001,51.604648,chinese_medieval,474,#e36856
44901,司怪,9.147863000000001,51.604648,chinese_medieval,474,#e36856
44901,司命,9.147863000000001,51.604648,chinese_medieval,474,#e36856
46853,司隶,9.547715,51.6773,chinese_medieval,474,#e36856
46853,司中,9.547715,51.6773,chinese_medieval,474,#e36856
46853,司禄,9.547715,51.6773,chinese_medieval,474,#e36856
48402,太常,9.868433,54.06433199999999,chinese_medieval,474,#e36856
48402,贵相,9.868433,54.06433199999999,chinese_medieval,474,#e36856
48319,尚书,9.849867,59.038734999999996,chinese_medieval,474,#e36856
48319,次将,9.849867,59.038734999999996,chinese_medieval,474,#e36856
55642,西次将,11.398736,10.529509,chinese_medieval,474,#e36856
54872,西上相,11.235138000000001,20.523717,chinese_medieval,474,#e36856
79593,梁,16.239094,-3.6943230000000002,chinese_medieval,474,#e36856
60172,谒者,12.339161,3.3125739999999997,chinese_medieval,474,#e36856
77622,巴,15.846935,4.47773,chinese_medieval,474,#e36856
77070,蜀,15.737798000000002,6.4256269999999995,chinese_medieval,474,#e36856
76276,秦,15.580041,10.538867,chinese_medieval,474,#e36856
77233,周,15.769793,15.421826000000001,chinese_medieval,474,#e36856
78072,郑,15.940882,15.661617000000001,chinese_medieval,474,#e36856
79043,晋,16.134591,17.046979999999998,chinese_medieval,474,#e36856
80170,河间,16.365338,19.153129999999997,chinese_medieval,474,#e36856
80816,河中,16.503667999999998,21.489613000000002,chinese_medieval,474,#e36856
86032,候,17.582241,12.560035000000001,chinese_medieval,474,#e36856
84345,帝座,17.244127,14.390332999999998,chinese_medieval,474,#e36856
54951,虎贲,11.253397,23.095502,chinese_medieval,474,#e36856
60129,左执法,12.331766,-0.6668029999999999,chinese_medieval,474,#e36856
55203,庶人,11.303118,31.528783,chinese_medieval,474,#e36856
55219,士,11.307983,33.094306,chinese_medieval,474,#e36856
50801,卿大夫,10.372155000000001,41.499516,chinese_medieval,474,#e36856
50372,诸侯三公,10.284952,42.914365000000004,chinese_medieval,474,#e36856
44471,女主,9.060427,47.156525,chinese_medieval,474,#e36856
44127,天子,8.986828,48.041826,chinese_medieval,474,#e36856
64241,东上将,13.166469000000001,17.529431,chinese_medieval,474,#e36856
63608,东次将,13.036278,10.95915,chinese_medieval,474,#e36856
63090,东次相,12.926725,3.3974699999999998,chinese_medieval,474,#e36856
61941,东上相,12.694345,-1.449375,chinese_medieval,474,#e36856
31685,距星,6.629353,-43.195934,chinese_medieval,474,#e36856
41307,距星,8.427676,-3.906424,chinese_medieval,474,#e36856
97165,距星,19.749574,45.13081,chinese_medieval,474,#e36856
