num_pairs,star,name,ra,dec,culture,color
3,110672,Saad Al-Akhbiah,22.421284,1.377401,arabic_moon_stations,#7d963a
3,26207,Al-Hekaah,5.5856330000000005,9.934158,arabic_moon_stations,#7d963a
3,35550,CheonJuun,7.335383,21.98232,korean,#2f8cae
2,52353,三师,10.69908,65.71628,chinese_medieval,#e36856
2,75828,骑官,15.490075,-46.732704,chinese_medieval,#e36856
2,20889,свињи,4.476943,19.180431,macedonian,#bdb6a9
2,76552,骑官,15.634232,-42.567347999999996,chinese_medieval,#e36856
2,101923,罗堰,20.654532999999997,-14.95476,chinese_medieval,#e36856
2,91919,织女,18.738984,39.670123,chinese_medieval,#e36856
2,75501,骑官,15.422285,-38.73362,chinese_medieval,#e36856
2,98036,河鼓,19.921886999999998,6.406763,chinese_medieval,#e36856
2,27989,орач,5.919529,7.407063000000001,macedonian,#bdb6a9
2,102532,крст,20.777639999999998,16.124295999999998,macedonian,#bdb6a9
2,26549,рало,5.6457690000000005,-2.600069,macedonian,#bdb6a9
2,111539,羽林军,22.59689,-17.460424,chinese_medieval,#e36856
2,107797,羽林军,21.836939,-16.844914000000006,chinese_medieval,#e36856
2,61084,Hithikoya,12.519428999999999,-57.113212,lokono,#f6b8bb
2,65936,柱(角宿),13.517404999999998,-39.407307,chinese_medieval,#e36856
2,112211,羽林军,22.726454,-18.830375,chinese_medieval,#e36856
2,10320,天庾,2.21513,-30.723825,chinese_medieval,#e36856
2,80343,罚,16.401718,-20.037326999999998,chinese_medieval,#e36856
2,95241,Khanuwy Fish,19.377303,-44.458965,egyptian,#91b6a8
2,111515,羽林军,22.593436999999998,-23.991094,chinese_medieval,#e36856
2,116231,𫓧钺,23.549512,-37.818267999999996,chinese_medieval,#e36856
2,62267,三公(太微垣),12.760294,7.6733259999999985,chinese_medieval,#e36856
2,26727,Mabukuli,5.679313,-1.9425720000000002,lokono,#f6b8bb
2,35550,天樽,7.335383,21.98232,chinese_medieval,#e36856
2,75264,骑官,15.378020999999999,-44.689622,chinese_medieval,#e36856
2,70300,柱(角宿),14.383956,-39.511819,chinese_medieval,#e36856
2,1158,羽林军,0.241008,-7.780532000000001,chinese_medieval,#e36856
2,117541,羽林军,23.837425,-9.974136,chinese_medieval,#e36856
2,116957,羽林军,23.707729,-15.448032999999999,chinese_medieval,#e36856
2,117629,羽林军,23.855926999999998,-18.909163,chinese_medieval,#e36856
2,116247,羽林军,23.554617999999998,-20.914504,chinese_medieval,#e36856
2,115033,羽林军,23.298393,-9.182513,chinese_medieval,#e36856
2,113998,羽林军,23.086904,-17.07925,chinese_medieval,#e36856
2,61084,Hanaiakamalama,12.519428999999999,-57.113212,hawaiian_starlines,#1e8871
2,94713,маши,19.272804,38.133731,macedonian,#bdb6a9
2,64241,Coma Berenices,13.166469000000001,17.529431,western,#5bc4c7
2,61084,Taki-o-Autahi,12.519428999999999,-57.113212,maori,#454341
2,90842,杵(箕宿),18.532284,-43.507383000000004,chinese_medieval,#e36856
2,8832,Al-Shartain,1.8921700000000001,19.293851999999998,arabic_moon_stations,#7d963a
2,28380,Gamlu,5.995351,37.212585,mulapin,#f38b88
2,54863,灵台,11.233842999999998,8.060694999999999,chinese_medieval,#e36856
2,25143,咸池,5.380644,41.02926,chinese_medieval,#e36856
2,23767,柱(毕宿),5.10858,41.234474,chinese_medieval,#e36856
2,27639,柱(毕宿),5.850675,37.305572999999995,chinese_medieval,#e36856
2,26536,柱(毕宿),5.6439129999999995,30.492411999999998,chinese_medieval,#e36856
2,80112,心宿,16.353143,-25.592796,chinese_medieval,#e36856
2,26727,The Fishermen,5.679313,-1.9425720000000002,norse,#f4d2b7
2,73334,骑官,14.986025,-42.104194,chinese_medieval,#e36856
2,102618,Saad Bulaa,20.794598,-9.495776,arabic_moon_stations,#7d963a
2,113531,羽林军,22.993243,-13.070895,chinese_medieval,#e36856
2,75177,骑官,15.363439999999999,-36.261376,chinese_medieval,#e36856
2,26207,觜宿,5.5856330000000005,9.934158,chinese_medieval,#e36856
2,46771,酒旗,9.532428,11.299827,chinese_medieval,#e36856
2,46982,天相,9.575736000000001,-5.914948000000001,chinese_medieval,#e36856
2,84380,女床,17.250788,36.809162,chinese_medieval,#e36856
2,72800,骑官,14.880854999999999,-37.80316,chinese_medieval,#e36856
2,74395,车骑,15.20476,-52.099247,chinese_medieval,#e36856
2,73714,阵车,15.067839000000001,-25.281965,chinese_medieval,#e36856
2,106278,Saad Al-Saud,21.525982,-5.571172,arabic_moon_stations,#7d963a
2,100027,Saad Al-Thabih,20.29413,-12.508212,arabic_moon_stations,#7d963a
2,26727,Tau-toro,5.679313,-1.9425720000000002,maori,#454341
2,71908,Circinus,14.708492000000001,-64.975138,western,#5bc4c7
2,56647,明堂,11.615814,-0.823749,chinese_medieval,#e36856
2,61084,Toloatonga,12.519428999999999,-57.113212,tongan,#c7d5d6
2,26727,Toloa,5.679313,-1.9425720000000002,tongan,#c7d5d6
2,42913,Toloalahi,8.745059,-54.70882099999999,tongan,#c7d5d6
2,26311,Houmatoloa,5.603559,-1.20192,tongan,#c7d5d6
2,60742,Fatanalua,12.448966,28.268423,tongan,#c7d5d6
2,64241,Al-Hulbah,13.166469000000001,17.529431,arabic,#7d963a
2,37826,kitamob,7.755277,28.026199,maya,#caaba9
2,25930,Joykexo,5.5334449999999995,-0.299092,tupi,#d23958
2,19747,Horologium,4.233363,-42.294368,western,#5bc4c7
2,69701,Al-Ghafr,14.266907999999999,-6.000547,arabic_moon_stations,#7d963a
2,40702,Chamaeleon,8.308703,-76.919722,western,#5bc4c7
2,12719,胃宿,2.724198,27.707146,chinese_medieval,#e36856
2,105140,Microscopium,21.298966,-32.172539,western,#5bc4c7
2,42515,Pyxis,8.668372999999999,-35.308352,western,#5bc4c7
2,72370,Apus,14.797701000000002,-79.044751,western,#5bc4c7
2,61084,Crux,12.519428999999999,-57.113212,western,#5bc4c7
2,21060,Caelum,4.513916,-44.953749,western,#5bc4c7
2,32607,Pictor,6.803194,-61.941391,western,#5bc4c7
2,42806,Al-Nuthrah,8.721430999999999,21.468501,arabic_moon_stations,#7d963a
2,109624,羽林军,22.207155,-14.193957000000001,chinese_medieval,#e36856
2,74604,骑官,15.2437,-31.519121000000002,chinese_medieval,#e36856
2,116591,羽林军,23.627654999999997,-13.060243,chinese_medieval,#e36856
2,67927,右摄提,13.911411,18.397717,chinese_medieval,#e36856
2,23767,Ju,5.10858,41.234474,korean,#2f8cae
2,79788,Beol,16.283110999999998,-20.104088,korean,#2f8cae
2,27673,Ju,5.8581660000000015,39.14848,korean,#2f8cae
2,78820,GuGeom,16.09062,-19.805453,korean,#2f8cae
2,25984,Ju,5.545465,32.192021999999994,korean,#2f8cae
2,90830,WaeJeo,18.529287,-45.914814,korean,#2f8cae
2,66249,JwaGak,13.578220000000002,-0.59582,korean,#2f8cae
2,107315,Wii,21.736432999999998,9.875011,korean,#2f8cae
2,106340,离瑜,21.537381,-33.944623,chinese_medieval,#e36856
2,37826,北河,7.755277,28.026199,chinese_medieval,#e36856
2,28380,Gamlu,5.995351,37.212585,seleucid,#fdd190
2,68523,柱(角宿),14.028748,-45.603421000000004,chinese_medieval,#e36856
2,109937,杵(危宿),22.26616,37.748737,chinese_medieval,#e36856
2,110371,臼,22.355372,28.330529,chinese_medieval,#e36856
2,70574,柱(角宿),14.435619,-45.221424,chinese_medieval,#e36856
2,73559,骑官,15.032801000000001,-34.358875,chinese_medieval,#e36856
2,72105,梗河,14.749784,27.074222,chinese_medieval,#e36856
2,72125,左摄提,14.754017000000001,16.96428,chinese_medieval,#e36856
2,114341,羽林军,23.157443,-21.17241,chinese_medieval,#e36856
2,72659,帝席,14.856492999999999,19.10046,chinese_medieval,#e36856
2,70602,JaeSeok,14.440935000000001,19.2269,korean,#2f8cae
2,9884,Ruu,2.119555,23.462423,korean,#2f8cae
2,72105,GyeongHaa,14.749784,27.074222,korean,#2f8cae
2,91919,JikNyeo,18.738984,39.670123,korean,#2f8cae
2,57477,DaeRii,11.782116,55.628190000000004,korean,#2f8cae
2,37826,BuukHa,7.755277,28.026199,korean,#2f8cae
2,30772,CheonGu,6.465992,-4.762154,korean,#2f8cae
2,29650,SaaGwae,6.247466999999999,19.156448,korean,#2f8cae
2,63355,GuGyeong,12.982068,17.409446,korean,#2f8cae
2,56647,MyeongDang,11.615814,-0.823749,korean,#2f8cae
2,85112,YeoSaang,17.394707999999998,37.145946,korean,#2f8cae
2,69713,CheonChang,14.269439000000002,51.367231,korean,#2f8cae
2,37279,NamHa,7.655033,5.224993,korean,#2f8cae
2,54182,YeongDae,11.083619,7.336007,korean,#2f8cae
2,65721,JuJeong,13.473837,13.778787,korean,#2f8cae
2,73714,JinGeo,15.067839000000001,-25.281965,korean,#2f8cae
2,25048,HaamJii,5.363448,41.804572,korean,#2f8cae
2,72125,SeopJae,14.754017000000001,16.96428,korean,#2f8cae
2,67927,SeopJae,13.911411,18.397717,korean,#2f8cae
2,101923,NaaEon,20.654532999999997,-14.95476,korean,#2f8cae
2,81266,Shim,16.598043,-28.216015999999996,korean,#2f8cae
2,97675,CheonBu,19.850456,10.415727,korean,#2f8cae
2,97278,HaGo,19.770994,10.613261,korean,#2f8cae
2,71860,柱(角宿),14.698823,-47.3882,chinese_medieval,#e36856
2,70497,天枪,14.419967000000002,51.850744,chinese_medieval,#e36856
2,26727,Galla's Sons,5.679313,-1.9425720000000002,sami,#cdce7b
2,26727,Kastsy,5.679313,-1.9425720000000002,belarusian,#a9bbca
2,67480,周鼎,13.828564000000002,21.264104999999997,chinese_medieval,#e36856
2,80112,NakagoBoshi,16.353143,-25.592796,japanese_moon_stations,#e8d668
2,26727,Trisfetitele,5.679313,-1.9425720000000002,romanian,#972549
2,97278,Fata de imparat,19.770994,10.613261,romanian,#972549
2,9884,娄宿,2.119555,23.462423,chinese_medieval,#e36856
2,26727,Ullaktut,5.679313,-1.9425720000000002,inuit,#b5a63f
2,66234,三公(紫微垣),13.57425,49.015972999999995,chinese_medieval,#e36856
2,36850,The Ski Runners,7.5766339999999985,31.888276,sami,#cdce7b
2,37279,南河,7.655033,5.224993,chinese_medieval,#e36856
2,26237,伐(附参宿),5.589768,-4.838358,chinese_medieval,#e36856
2,62541,九卿,12.815059,14.122584,chinese_medieval,#e36856
2,8832,TataraBoshi,1.8921700000000001,19.293851999999998,japanese_moon_stations,#e8d668
2,64241,Sito,13.166469000000001,17.529431,belarusian,#a9bbca
2,91926,Abhijit,18.739660999999998,39.612721,indian,#d56a88
2,78820,Anurādhā,16.09062,-19.805453,indian,#d56a88
2,12719,Bharanī,2.724198,27.707146,indian,#d56a88
2,98036,Śrabaṇā,19.921886999999998,6.406763,indian,#d56a88
2,80112,Jyeṣṭhā,16.353143,-25.592796,indian,#d56a88
2,26207,Mṛgaśirā,5.5856330000000005,9.934158,indian,#d56a88
2,26727,Sas Tres Marias,5.679313,-1.9425720000000002,sardinian,#d3bc93
1,90568,Telescopium,18.480504999999997,-49.070588,western,#5bc4c7
1,49669,sharru,10.139532,11.967207,seleucid,#fdd190
1,51437,Sextans,10.504855000000001,-0.637026,western,#5bc4c7
1,25918,Mensa,5.531318,-76.340964,western,#5bc4c7
1,95771,Vulpecula,19.478427,24.664904999999997,western,#5bc4c7
1,37279,Canis Minor,7.655033,5.224993,western,#5bc4c7
1,22449,Lulal u Latarak,4.830669,6.961276,seleucid,#fdd190
1,91262,Lamassu,18.61564,38.783691999999995,seleucid,#fdd190
1,51172,Antlia,10.45253,-31.067778999999998,western,#5bc4c7
1,61317,Canes Venatici,12.562411,41.357479999999995,western,#5bc4c7
1,94481,Nin-SAR and Erragal,19.229302,39.145967999999996,seleucid,#fdd190
1,85696,Sharur u Shargaz,17.512732,-37.295811,seleucid,#fdd190
1,4427,Barbaru,0.9451430000000001,60.71674,seleucid,#fdd190
1,80763,"Irat Zuqaqipi, Lisi",16.490128,-26.432002,seleucid,#fdd190
1,11767,Ibila-Emakh maru reshtu sha Anim,2.52975,89.26410899999998,seleucid,#fdd190
1,30438,Eridu,6.399195,-52.69566,seleucid,#fdd190
1,65477,Shelebu,13.420413,54.987958,seleucid,#fdd190
1,68702,Shullat u Khanish,14.063729,-60.373039,seleucid,#fdd190
1,36850,Lua tangata,7.5766339999999985,31.888276,tongan,#c7d5d6
1,37279,Catelul,7.655033,5.224993,romanian,#972549
1,71683,Fungasia,14.660765,-60.833976,tongan,#c7d5d6
1,37279,Al-Kalb Al-A'sghar,7.655033,5.224993,arabic,#7d963a
1,21421,Gellarlec,4.5986769999999995,16.509301,boorong,#7eb9cb
1,67480,Weetkurrk,13.828564000000002,21.264104999999997,boorong,#7eb9cb
1,89931,Warring,18.3499,-29.828103000000002,boorong,#7eb9cb
1,74395,Tchingal,15.20476,-52.099247,boorong,#7eb9cb
1,2021,,0.42791599999999996,-77.25424699999998,boorong,#7eb9cb
1,746,Gusina Daroga,0.152887,59.14978000000001,belarusian,#a9bbca
1,11767,Gvozd,2.52975,89.26410899999998,belarusian,#a9bbca
1,37826,Poland and Lithuania,7.755277,28.026199,belarusian,#a9bbca
1,24608,Kaza,5.27815,45.997991,belarusian,#a9bbca
1,677,Al-Muakhar,0.139791,29.090432,arabic_moon_stations,#7d963a
1,113881,Al-Mugaddam,23.062901,28.082789000000002,arabic_moon_stations,#7d963a
1,100064,Collenbitchick,20.300904,-12.544852,boorong,#7eb9cb
1,44816,Mindi,9.133268,-43.432589,boorong,#7eb9cb
1,37279,Galla,7.655033,5.224993,sami,#cdce7b
1,17702,Pack of Dogs,3.79141,24.105137,sami,#cdce7b
1,97649,Morning Star,19.846388,8.868322000000003,sami,#cdce7b
1,91262,The Runner,18.61564,38.783691999999995,sami,#cdce7b
1,69673,Favdna,14.261029999999998,19.18241,sami,#cdce7b
1,11767,Sky Support,2.52975,89.26410899999998,sami,#cdce7b
1,31681,Al-Hanaah,6.628528,16.399252,arabic_moon_stations,#7d963a
1,36850,Al-Thira-a,7.5766339999999985,31.888276,arabic_moon_stations,#7d963a
1,44798,Al-Tarf,9.129114999999999,10.668191,arabic_moon_stations,#7d963a
1,54872,Al-Zubrah,11.235138000000001,20.523717,arabic_moon_stations,#7d963a
1,85927,Al-Shawlah,17.560145000000002,-37.103821,arabic_moon_stations,#7d963a
1,80763,Al-Qalb,16.490128,-26.432002,arabic_moon_stations,#7d963a
1,57632,Al-Surfah,11.817663,14.57206,arabic_moon_stations,#7d963a
1,72622,Al-Zubana,14.847976999999998,-16.041778,arabic_moon_stations,#7d963a
1,65474,Al-Simak,13.419882999999999,-11.161322,arabic_moon_stations,#7d963a
1,54061,Lakhru,11.062155,61.75103299999999,seleucid,#fdd190
1,77516,CheonYuu,15.827001999999998,-3.4302080000000004,korean,#2f8cae
1,11767,Ibila-Emakh maru reshtu sha Anim,2.52975,89.26410899999998,mulapin,#f38b88
1,65474,角宿,13.419882999999999,-11.161322,chinese_medieval,#e36856
1,64238,进贤,13.165830999999999,-5.53901,chinese_medieval,#e36856
1,66936,天田(角宿),13.717698,3.537903,chinese_medieval,#e36856
1,86742,宗正,17.724543,4.567303,chinese_medieval,#e36856
1,88765,宗,18.121767000000002,8.733867,chinese_medieval,#e36856
1,88899,帛度,18.148018,20.045233,chinese_medieval,#e36856
1,17886,天谗,3.8257480000000004,33.091382,chinese_medieval,#e36856
1,88886,屠肆,18.145970000000002,20.814557,chinese_medieval,#e36856
1,86032,候,17.582241,12.560035000000001,chinese_medieval,#e36856
1,69673,大角,14.261029999999998,19.18241,chinese_medieval,#e36856
1,19038,月,4.078253,22.081926,chinese_medieval,#e36856
1,84345,帝座,17.244127,14.390332999999998,chinese_medieval,#e36856
1,18453,积水(胃宿),3.9434699999999996,50.695381,chinese_medieval,#e36856
1,13879,积尸(胃宿),2.979352,39.662728,chinese_medieval,#e36856
1,80179,列肆,16.367875,1.029039,chinese_medieval,#e36856
1,65323,平道,13.388582000000001,-4.924427,chinese_medieval,#e36856
1,6686,附路,1.430216,60.235282999999995,chinese_medieval,#e36856
1,15696,天阿,3.36997,27.60755300000001,chinese_medieval,#e36856
1,21683,附耳(附毕宿),4.6545830000000015,15.917976999999999,chinese_medieval,#e36856
1,108991,盖屋,22.079839,-0.906343,chinese_medieval,#e36856
1,69415,阳门,14.212785,-27.261186,chinese_medieval,#e36856
1,88550,糠,18.080662,-35.901441999999996,chinese_medieval,#e36856
1,82545,神宫(附房宿),16.872263,-38.017536,chinese_medieval,#e36856
1,96950,天鸡,19.708648,-16.123995999999998,chinese_medieval,#e36856
1,78918,从官(房宿),16.109873999999998,-36.802288,chinese_medieval,#e36856
1,96465,狗,19.611786,-24.883623,chinese_medieval,#e36856
1,77840,日,15.893532999999998,-25.327142000000002,chinese_medieval,#e36856
1,90763,农丈人,18.518012,-32.989114,chinese_medieval,#e36856
1,79374,键闭,16.199926,-19.460708,chinese_medieval,#e36856
1,78933,钩钤(附房宿),16.113452,-20.669192000000002,chinese_medieval,#e36856
1,74376,骑阵将军,15.198917999999999,-48.737819,chinese_medieval,#e36856
1,2599,策,0.5499970000000001,62.931782999999996,chinese_medieval,#e36856
1,66015,天门,13.534114,-18.72888,chinese_medieval,#e36856
1,94481,Nin-SAR and Erragal,19.229302,39.145967999999996,mulapin,#f38b88
1,71683,Nakuhikuhi,14.660765,-60.833976,hawaiian_starlines,#1e8871
1,36850,Punarvasu,7.5766339999999985,31.888276,indian,#d56a88
1,42911,Puṣyā,8.74475,18.154309,indian,#d56a88
1,49669,Maghā,10.139532,11.967207,indian,#d56a88
1,54872,Pūrba phālgunī,11.235138000000001,20.523717,indian,#d56a88
1,57632,Uttara phālgunī,11.817663,14.57206,indian,#d56a88
1,65474,Chitrā,13.419882999999999,-11.161322,indian,#d56a88
1,8832,Aśvinī,1.8921700000000001,19.293851999999998,indian,#d56a88
1,102281,Dhaniṣṭhā,20.724315,15.074581,indian,#d56a88
1,5737,Revatī,1.2288569999999999,7.575353999999999,indian,#d56a88
1,1067,Uttara bhādrapada,0.220598,15.183596,indian,#d56a88
1,90185,Pūrba āṣāṛā,18.402867999999998,-34.384615999999994,indian,#d56a88
1,113881,Pūrba bhādrapada,23.062901,28.082789000000002,indian,#d56a88
1,92855,Uttara āṣāṛā,18.92109,-26.296721999999995,indian,#d56a88
1,110395,Śatabhiṣā,22.360938,-1.3873309999999999,indian,#d56a88
1,17499,Makali`i,3.747927,24.113339,hawaiian_starlines,#1e8871
1,8796,军南门,1.884696,29.578829,chinese_medieval,#e36856
1,39429,Ferry Boat,8.059737,-40.003147999999996,egyptian,#91b6a8
1,37826,Pair of Stars,7.755277,28.026199,egyptian,#91b6a8
1,102978,十二国(赵),20.863692,-26.919133000000002,chinese_medieval,#e36856
1,112051,离宫(附室宿),22.695947,29.307640999999997,chinese_medieval,#e36856
1,112748,离宫(附室宿),22.833385,24.601579,chinese_medieval,#e36856
1,115250,离宫(附室宿),23.343956,23.740337,chinese_medieval,#e36856
1,112447,土公吏,22.778216,12.172888,chinese_medieval,#e36856
1,113368,北落师门,22.960838,-29.622235999999997,chinese_medieval,#e36856
1,111188,天纲,22.52509,-32.346073,chinese_medieval,#e36856
1,1067,壁宿,0.220598,15.183596,chinese_medieval,#e36856
1,1465,土公,0.304791,11.206214,chinese_medieval,#e36856
1,64004,南门,13.115179999999999,-49.906246,chinese_medieval,#e36856
1,66400,平,13.61346,-26.495198,chinese_medieval,#e36856
1,87261,傅说,17.830965,-37.043304,chinese_medieval,#e36856
1,76470,天辐,15.617070000000002,-28.135078999999998,chinese_medieval,#e36856
1,102014,十二国(越),20.672174,-33.431843,chinese_medieval,#e36856
1,103226,十二国(周),20.913283,-17.922894,chinese_medieval,#e36856
1,57613,军门,11.812524,-26.749777,chinese_medieval,#e36856
1,28199,子,5.958947,-35.28328,chinese_medieval,#e36856
1,30788,孙,6.469503,-32.58007,chinese_medieval,#e36856
1,30324,野鸡,6.378329,-17.955918,chinese_medieval,#e36856
1,65477,辅(附北斗),13.420413,54.987958,chinese_medieval,#e36856
1,82979,车肆,16.957222,-10.963372999999999,chinese_medieval,#e36856
1,60172,谒者,12.339161,3.3125739999999997,chinese_medieval,#e36856
1,32349,狼,6.7524809999999995,-16.716116,chinese_medieval,#e36856
1,39659,积薪,8.10511,22.63549,chinese_medieval,#e36856
1,63121,郎将,12.933468,38.314912,chinese_medieval,#e36856
1,57399,太阳守,11.767515,47.779406,chinese_medieval,#e36856
1,67627,天乙,13.857204999999999,64.723272,chinese_medieval,#e36856
1,55219,三台(下台),11.307983,33.094306,chinese_medieval,#e36856
1,66798,太乙,13.691625,64.822411,chinese_medieval,#e36856
1,50372,三台(中台),10.284952,42.914365000000004,chinese_medieval,#e36856
1,59199,右辖(附轸宿),12.140225,-24.728875,chinese_medieval,#e36856
1,102831,十二国(齐),20.8328,-33.779722,chinese_medieval,#e36856
1,61174,左辖(附轸宿),12.534510000000001,-16.196007,chinese_medieval,#e36856
1,44127,三台(上台),8.986828,48.041826,chinese_medieval,#e36856
1,60189,长沙(附轸宿),12.34268,-22.215901000000002,chinese_medieval,#e36856
1,54951,虎贲,11.253397,23.095502,chinese_medieval,#e36856
1,37265,积水(井宿),7.6527600000000024,34.584346000000004,chinese_medieval,#e36856
1,74605,阴德,15.243926,67.346722,chinese_medieval,#e36856
1,86614,女史,17.698978,72.148843,chinese_medieval,#e36856
1,89937,柱史,18.350735999999998,72.732843,chinese_medieval,#e36856
1,77277,大理,15.777772,62.599557,chinese_medieval,#e36856
1,115746,天皇大帝,23.44999,87.30750400000002,chinese_medieval,#e36856
1,62423,内厨,12.792873,66.790304,chinese_medieval,#e36856
1,54539,太尊,11.161062,44.498487,chinese_medieval,#e36856
1,43067,天记,8.772927000000001,-13.547720000000002,chinese_medieval,#e36856
1,26451,天关,5.627413,21.142549,chinese_medieval,#e36856
1,26634,丈人,5.660817,-34.074108,chinese_medieval,#e36856
1,36641,阙丘,7.534986,1.914481,chinese_medieval,#e36856
1,29655,钺(井宿),6.247961,22.506798999999997,chinese_medieval,#e36856
1,60988,相,12.500815,51.535631,chinese_medieval,#e36856
1,103738,十二国(郑),21.021517000000006,-32.257767,chinese_medieval,#e36856
1,103777,十二国(楚),21.029244,-26.880993,chinese_medieval,#e36856
1,104139,十二国(秦),21.099118,-17.232861,chinese_medieval,#e36856
1,77516,天乳,15.827001999999998,-3.4302080000000004,chinese_medieval,#e36856
1,69879,招摇,14.29995,35.509505,chinese_medieval,#e36856
1,110273,泣,22.336643,-7.8211020000000016,chinese_medieval,#e36856
1,106039,哭,21.478721,-21.80718,chinese_medieval,#e36856
1,107348,司非,21.74186,17.350017,chinese_medieval,#e36856
1,104858,司危,21.241336999999998,10.006981,chinese_medieval,#e36856
1,70469,顿顽,14.413507999999998,-24.80631,chinese_medieval,#e36856
1,107151,司禄,21.704292000000002,5.680137,chinese_medieval,#e36856
1,106278,虚宿,21.525982,-5.571172,chinese_medieval,#e36856
1,104750,十二国(韩),21.221479000000002,-27.619333,chinese_medieval,#e36856
1,105140,十二国(晋),21.298966,-32.172539,chinese_medieval,#e36856
1,104963,十二国(代),21.260528,-20.651695999999998,chinese_medieval,#e36856
1,104234,十二国(魏),21.118797,-25.005853,chinese_medieval,#e36856
1,104174,十二国(燕),21.106855,-32.341618,chinese_medieval,#e36856
1,107575,司命,21.787212,2.686124,chinese_medieval,#e36856
1,20711,天街,4.438461,22.813582999999998,chinese_medieval,#e36856
1,3419,土司空(奎宿),0.72649,-17.986604999999994,chinese_medieval,#e36856
1,87616,鱼,17.898548,-34.752721,chinese_medieval,#e36856
1,42578,积尸气,8.678669000000001,19.719314,chinese_medieval,#e36856
1,56975,从官(太微垣),11.679742,21.352729999999998,chinese_medieval,#e36856
1,69732,玄戈,14.273074,46.088305,chinese_medieval,#e36856
1,23685,屏,5.091018,-22.371032,chinese_medieval,#e36856
1,57565,太子,11.799762,20.218931,chinese_medieval,#e36856
1,58858,幸臣,12.071277,21.459153,chinese_medieval,#e36856
1,26865,屎,5.703876999999999,-22.373715,chinese_medieval,#e36856
1,30438,老人,6.399195,-52.69566,chinese_medieval,#e36856
1,27989,Ārdrā,5.919529,7.407063000000001,indian,#d56a88
1,21421,Rohiṇī,4.5986769999999995,16.509301,indian,#d56a88
1,69673,Svātī,14.261029999999998,19.18241,indian,#d56a88
1,20711,CheonGa,4.438461,22.813582999999998,korean,#2f8cae
1,111841,SaaRok,22.654355,39.050269,korean,#2f8cae
1,112242,SaaWii,22.734856,41.819235,korean,#2f8cae
1,54951,HoBuun,11.253397,23.095502,korean,#2f8cae
1,57565,TeaJaa,11.799762,20.218931,korean,#2f8cae
1,56975,JongGwan,11.679742,21.352729999999998,korean,#2f8cae
1,57632,OJe,11.817663,14.57206,korean,#2f8cae
1,112917,SaaBii,22.867225,43.312416999999996,korean,#2f8cae
1,89678,NongJaangiin,18.300886,-27.042640999999996,korean,#2f8cae
1,93667,Goo,19.073627,-31.047078999999997,korean,#2f8cae
1,96483,CheonGae,19.614847,-7.027477,korean,#2f8cae
1,104858,SaaMyeong,21.241336999999998,10.006981,korean,#2f8cae
1,90422,Gaang,18.449561,-45.968459,korean,#2f8cae
1,1067,DongByeok,0.220598,15.183596,korean,#2f8cae
1,2599,Chaek,0.5499970000000001,62.931782999999996,korean,#2f8cae
1,68520,CheonJeon,14.027443,1.544532,korean,#2f8cae
1,30438,Noin,6.399195,-52.69566,korean,#2f8cae
1,24305,Byeong,5.215528,-16.205468,korean,#2f8cae
1,25859,Shii,5.5202089999999995,-35.470519,korean,#2f8cae
1,37265,JeokShin,7.6527600000000024,34.584346000000004,korean,#2f8cae
1,36145,JeokSuu,7.445237,49.211527000000004,korean,#2f8cae
1,21881,CheonAa,4.704084,22.956926,korean,#2f8cae
1,19038,Wol,4.078253,22.081926,korean,#2f8cae
1,40526,SuuWii,8.275256,9.185545,korean,#2f8cae
1,17886,CheonCham,3.8257480000000004,33.091382,korean,#2f8cae
1,2219,TouGong,0.467475,17.893125,korean,#2f8cae
1,39311,GwolGu,8.03776,2.334571,korean,#2f8cae
1,32349,RangSeong,6.7524809999999995,-16.716116,korean,#2f8cae
1,30324,YaGae,6.378329,-17.955918,korean,#2f8cae
1,19167,JeokSuu,4.109735,50.351262,korean,#2f8cae
1,33579,Soun,6.9770970000000005,-28.972084000000002,korean,#2f8cae
1,104987,Heo,21.263731,5.247845,korean,#2f8cae
1,111954,CheonMang,22.677594,-27.043616999999998,korean,#2f8cae
1,106786,Gok,21.629197,-7.854201,korean,#2f8cae
1,107517,Eup,21.775582999999997,-11.365953999999999,korean,#2f8cae
1,85696,Sharur u Shargaz,17.512732,-37.295811,mulapin,#f38b88
1,80763,"Irat Zuqaqipi, Lisi",16.490128,-26.432002,mulapin,#f38b88
1,91262,Lamassu,18.61564,38.783691999999995,mulapin,#f38b88
1,4427,Barbaru,0.9451430000000001,60.71674,mulapin,#f38b88
1,68702,Shullat u Khanish,14.063729,-60.373039,mulapin,#f38b88
1,49669,sharru,10.139532,11.967207,mulapin,#f38b88
1,54061,Lakhru,11.062155,61.75103299999999,mulapin,#f38b88
1,22449,Lulal u Latarak,4.830669,6.961276,mulapin,#f38b88
1,30438,Eridu,6.399195,-52.69566,mulapin,#f38b88
1,65477,Shelebu,13.420413,54.987958,mulapin,#f38b88
1,69673,Khegalaju,14.261029999999998,19.18241,mulapin,#f38b88
1,60718,Paddler Gods,12.443311,-63.09909200000001,maya,#caaba9
1,26727,Aak,5.679313,-1.9425720000000002,maya,#caaba9
1,68702,Te Taura-o-te-waka-o-tamarereti,14.063729,-60.373039,maori,#454341
1,26311,волови,5.603559,-1.20192,macedonian,#bdb6a9
1,18532,јарем,3.96423,40.010215,macedonian,#bdb6a9
1,37279,волци,7.655033,5.224993,macedonian,#bdb6a9
